	protein_sequence1	protein_sequence2	interaction
5528	2177	73	0
5529	1966	73	0
5530	228	73	0
5531	1854	73	0
5532	1427	73	0
5533	304	73	0
5534	1590	73	0
5535	2618	73	0
5536	2228	73	0
5537	1547	73	0
5538	1838	73	0
5539	692	73	0
5540	1674	73	0
5541	1853	73	0
5542	2158	73	0
5543	2457	73	0
5544	2715	73	0
5545	955	73	0
5546	1399	73	0
5547	614	73	0
5548	347	73	0
5549	1329	73	0
5550	489	73	0
5551	1904	73	0
5552	1690	73	0
5553	1609	73	0
5554	1386	73	0
5555	2032	73	0
5556	441	73	0
5557	1178	73	0
5558	1129	73	0
5559	819	73	0
5560	982	73	0
5561	2568	73	0
5562	1159	73	0
5563	2324	73	0
5564	8	73	0
5565	1549	73	0
5566	401	73	0
5567	1491	73	0
5568	1052	73	0
5569	1862	73	0
5570	1195	73	0
5571	1292	73	0
5572	399	73	0
5573	2389	73	0
5574	2506	73	0
5575	1973	73	0
5576	578	73	0
5577	1969	73	0
5578	1706	73	0
5579	1442	73	0
5580	262	73	0
5581	764	73	0
5582	563	73	0
5583	1943	73	0
5584	152	73	0
5585	2410	73	0
5586	940	73	0
5587	2447	73	0
5588	1254	73	0
5589	999	73	0
5590	1947	73	0
5591	859	73	0
5592	302	2436	0
5593	1650	2436	0
5594	814	2436	0
5595	2657	2436	0
5596	1947	2436	0
5597	1399	2436	0
5598	1777	2436	0
5599	1838	2436	0
5600	2602	2436	0
5601	894	2436	0
5602	1958	2436	0
5603	296	2436	0
5604	296	2436	0
5605	2311	2436	0
5606	441	2436	0
5607	193	2436	0
5608	1692	2436	0
5609	1843	2436	0
5610	1312	2436	0
5611	593	1878	0
5612	1800	1878	0
5613	2515	1878	0
5614	2372	1878	0
5615	1700	1878	0
5616	1846	1878	0
5617	1788	1878	0
5618	1590	1878	0
5619	2236	2379	0
5620	25	2379	0
5621	875	2379	0
5622	1840	2379	0
5623	1029	2379	0
5624	1923	2379	0
5625	1376	2379	0
5626	1620	2379	0
5627	2375	2379	0
5628	466	2379	0
5629	509	2379	0
5630	2313	2379	0
5631	1784	2379	0
5632	1417	1909	0
5633	279	2456	0
5634	710	2456	0
5635	1292	2456	0
5636	2300	2456	0
5637	578	2456	0
5638	33	2456	0
5639	1195	2456	0
5640	1853	2456	0
5641	1650	2456	0
5642	1386	2456	0
5643	2440	2456	0
5644	941	2456	0
5645	955	2456	0
5646	1143	2456	0
5647	730	2456	0
5648	910	2456	0
5649	2343	2456	0
5650	2618	2456	0
5651	2515	2456	0
5652	357	2456	0
5653	1777	2456	0
5654	563	2456	0
5655	2087	2456	0
5656	1436	2456	0
5657	2032	2456	0
5658	489	2456	0
5659	2046	2456	0
5660	565	2456	0
5661	1178	2456	0
5662	1609	2456	0
5663	1549	2456	0
5664	1399	2456	0
5665	368	2456	0
5666	1858	2456	0
5667	1690	2456	0
5668	1503	2456	0
5669	1916	2456	0
5670	861	2456	0
5671	283	2456	0
5672	399	2456	0
5673	1692	2456	0
5674	1800	2456	0
5675	347	2456	0
5676	92	2456	0
5677	1443	2456	0
5678	137	2456	0
5679	70	1924	0
5680	2182	1924	0
5681	508	1924	0
5682	1950	1924	0
5683	1184	1924	0
5684	161	1924	0
5685	2496	1924	0
5686	1229	1924	0
5687	1619	1924	0
5688	578	1924	0
5689	1854	1924	0
5690	2730	1924	0
5691	304	1924	0
5692	678	1924	0
5693	764	1924	0
5694	1399	1924	0
5695	1590	1924	0
5696	1232	1924	0
5697	2597	1924	0
5698	1748	1924	0
5699	1350	1924	0
5700	2343	1924	0
5701	441	1924	0
5702	1159	1924	0
5703	967	1924	0
5704	2264	1924	0
5705	2445	1924	0
5706	1969	1924	0
5707	1083	1924	0
5708	1386	1924	0
5709	910	1924	0
5710	1167	1924	0
5711	1853	1924	0
5712	228	1924	0
5713	10	1924	0
5714	2372	1924	0
5715	2344	1924	0
5716	1410	1924	0
5717	810	1924	0
5718	903	1924	0
5719	1286	1924	0
5720	1108	1924	0
5721	347	1924	0
5722	550	1924	0
5723	2515	1924	0
5724	2143	1924	0
5725	1131	1924	0
5726	2177	1924	0
5727	1788	1924	0
5728	2593	1924	0
5729	2324	1924	0
5730	1312	1924	0
5731	1609	1924	0
5732	563	1924	0
5733	1966	1924	0
5734	620	1924	0
5735	193	1924	0
5736	894	1924	0
5737	861	1924	0
5738	275	1924	0
5739	2289	1924	0
5740	909	1924	0
5741	152	1924	0
5742	2392	1924	0
5743	530	1924	0
5744	84	1924	0
5745	1129	1924	0
5746	1858	1924	0
5747	1700	1924	0
5748	798	1924	0
5749	279	1924	0
5750	283	1924	0
5751	92	1924	0
5752	77	1924	0
5753	1311	1924	0
5754	1547	1924	0
5755	2446	1924	0
5756	2657	1924	0
5757	2611	1924	0
5758	1132	1924	0
5759	2457	1924	0
5760	2087	1924	0
5761	2686	1924	0
5762	1465	1924	0
5763	1117	1924	0
5764	2311	1924	0
5765	593	1924	0
5766	859	1924	0
5767	262	1924	0
5768	1910	1924	0
5769	818	1924	0
5770	2506	1924	0
5771	2440	1924	0
5772	1292	1924	0
5773	565	1924	0
5774	435	1924	0
5775	2218	1924	0
5776	1779	1924	0
5777	1664	1924	0
5778	396	1924	0
5779	2066	1924	0
5780	480	1924	0
5781	1427	1924	0
5782	371	1924	0
5783	2015	1924	0
5784	16	1924	0
5785	532	1924	0
5786	999	1924	0
5787	175	1924	0
5788	357	1924	0
5789	2711	1924	0
5790	1989	1924	0
5791	2389	1924	0
5792	401	1924	0
5793	1650	1924	0
5794	1442	1924	0
5795	2618	1924	0
5796	2228	1924	0
5797	2011	1924	0
5798	1238	1924	0
5799	662	1924	0
5800	296	1924	0
5801	814	1924	0
5802	1972	1924	0
5803	450	1924	0
5804	2604	1924	0
5805	114	1924	0
5806	2530	1924	0
5807	2602	1924	0
5808	2410	1924	0
5809	728	1924	0
5810	900	1924	0
5811	692	1924	0
5812	8	1924	0
5813	2512	1924	0
5814	1825	1924	0
5815	1816	1924	0
5816	433	1924	0
5817	1777	1924	0
5818	2084	1924	0
5819	1436	1924	0
5820	1690	1924	0
5821	2300	1924	0
5822	1614	1924	0
5823	2564	1924	0
5824	1057	1924	0
5825	1824	1924	0
5826	2562	1924	0
5827	1095	1924	0
5828	1329	1924	0
5829	33	1924	0
5830	2663	1924	0
5831	1520	1924	0
5832	2252	1924	0
5833	1949	1924	0
5834	1417	1924	0
5835	1417	1924	0
5836	673	1924	0
5837	2447	1924	0
5838	2386	1924	0
5839	2670	1924	0
5840	955	2677	0
5841	1949	2677	0
5842	1825	2677	0
5843	655	2677	0
5844	2457	2677	0
5845	1969	2677	0
5846	675	2677	0
5847	1958	2677	0
5848	1989	2677	0
5849	1940	2677	0
5850	940	2677	0
5851	70	2677	0
5852	2512	2677	0
5853	2311	2677	0
5854	1443	2677	0
5855	1669	2677	0
5856	1669	2677	0
5857	1943	2677	0
5858	1117	2677	0
5859	1286	2677	0
5860	710	2677	0
5861	639	2677	0
5862	662	2677	0
5863	2598	2677	0
5864	1619	2677	0
5865	1159	2677	0
5866	894	2677	0
5867	2195	2677	0
5868	1966	2677	0
5869	2032	2677	0
5870	347	2677	0
5871	1131	2677	0
5872	909	2677	0
5873	1350	2677	0
5874	203	2677	0
5875	834	2677	0
5876	77	2677	0
5877	2252	2677	0
5878	532	2677	0
5879	2264	2677	0
5880	764	2677	0
5881	1132	2677	0
5882	678	2677	0
5883	1238	2677	0
5884	1779	2677	0
5885	92	2677	0
5886	986	2677	0
5887	357	2677	0
5888	1838	2677	0
5889	2568	2677	0
5890	1692	2677	0
5891	296	2677	0
5892	368	2677	0
5893	542	2677	0
5894	1634	2677	0
5895	161	2677	0
5896	1690	2677	0
5897	1095	2677	0
5898	820	2677	0
5899	1879	2677	0
5900	798	2677	0
5901	508	2677	0
5902	10	2677	0
5903	2604	2677	0
5904	362	2677	0
5905	941	2677	0
5906	137	2677	0
5907	8	2677	0
5908	401	2677	0
5909	2602	2677	0
5910	730	2677	0
5911	2054	2677	0
5912	1312	2677	0
5913	435	2677	0
5914	2300	2677	0
5915	228	2677	0
5916	1706	2677	0
5917	2087	2677	0
5918	859	2677	0
5919	2289	2677	0
5920	2440	2677	0
5921	2084	2677	0
5922	2372	2677	0
5923	283	2677	0
5924	1650	2677	0
5925	1491	2677	0
5926	530	2677	0
5927	2670	2677	0
5928	433	2677	0
5929	2496	2677	0
5930	152	2677	0
5931	1311	2677	0
5932	1853	2677	0
5933	2324	2677	0
5934	861	2677	0
5935	1434	2677	0
5936	2711	2677	0
5937	279	2677	0
5938	2392	2677	0
5939	2344	2677	0
5940	1503	2677	0
5941	1931	2677	0
5942	2578	2677	0
5943	814	2677	0
5944	692	2677	0
5945	1436	2677	0
5946	2228	2677	0
5947	2515	2677	0
5948	2143	2677	0
5949	550	2677	0
5950	1195	2677	0
5951	2618	2677	0
5952	2343	2677	0
5953	480	2677	0
5954	175	2677	0
5955	2623	2677	0
5956	2158	2677	0
5957	910	2677	0
5958	1465	2677	0
5959	2066	2677	0
5960	728	2677	0
5961	396	2677	0
5962	1632	2677	0
5963	1858	2677	0
5964	1057	2677	0
5965	1868	2677	0
5966	2046	2677	0
5967	2564	2677	0
5968	1590	2677	0
5969	275	2677	0
5970	450	2677	0
5971	903	2677	0
5972	1910	2677	0
5973	2546	2677	0
5974	2446	2677	0
5975	1167	2677	0
5976	620	2677	0
5977	2493	2677	0
5978	1184	2677	0
5979	2657	2677	0
5980	302	2677	0
5981	1169	2677	0
5982	2218	2677	0
5983	193	2677	0
5984	900	2677	0
5985	1609	2677	0
5986	1700	2677	0
5987	399	2677	0
5988	2593	2677	0
5989	819	2677	0
5990	441	2677	0
5991	1800	2677	0
5992	1409	2677	0
5993	1254	2677	0
5994	2686	2677	0
5995	614	2677	0
5996	1916	2677	0
5997	275	1871	0
5998	296	2544	0
5999	357	2544	0
6000	1108	2544	0
6001	1706	2544	0
6002	8	2544	0
6003	283	2544	0
6004	639	2544	0
6005	2343	2544	0
6006	1590	2544	0
6007	2311	2544	0
6008	2300	2544	0
6009	1904	2544	0
6010	578	2544	0
6011	175	2544	0
6012	614	2544	0
6013	1816	2544	0
6014	798	2544	0
6015	1143	2544	0
6016	2593	2544	0
6017	2546	2544	0
6018	1960	2544	0
6019	2011	2544	0
6020	606	2544	0
6021	228	2544	0
6022	1674	2544	0
6023	863	2544	0
6024	1868	2544	0
6025	2598	2544	0
6026	1949	2544	0
6027	1465	2544	0
6028	1669	2544	0
6029	2568	2544	0
6030	530	2544	0
6031	84	2544	0
6032	675	2544	0
6033	1800	2544	0
6034	1386	2544	0
6035	302	2544	0
6036	1700	2544	0
6037	1132	2544	0
6038	1634	2544	0
6039	1838	2544	0
6040	2058	2544	0
6041	1057	2544	0
6042	1650	2544	0
6043	1632	2544	0
6044	347	2544	0
6045	1095	2544	0
6046	2730	2544	0
6047	1858	2544	0
6048	2512	2544	0
6049	2015	2544	0
6050	1178	2544	0
6051	152	2544	0
6052	2177	2544	0
6053	563	2544	0
6054	2410	2544	0
6055	764	2544	0
6056	1879	2544	0
6057	1916	2544	0
6058	1169	2544	0
6059	2604	2544	0
6060	2084	2544	0
6061	692	2544	0
6062	673	2544	0
6063	941	2544	0
6064	304	2544	0
6065	800	2544	0
6066	2445	2544	0
6067	593	2544	0
6068	70	2544	0
6069	888	2544	0
6070	1117	2544	0
6071	2506	2544	0
6072	2386	2544	0
6073	1547	2544	0
6074	2046	2544	0
6075	1823	2544	0
6076	958	2544	0
6077	92	2544	0
6078	2324	2544	0
6079	2670	2544	0
6080	1958	2544	0
6081	1409	2544	0
6082	736	2544	0
6083	489	2544	0
6084	814	2544	0
6085	716	2544	0
6086	2218	2544	0
6087	1503	2544	0
6088	1628	2544	0
6089	2032	2544	0
6090	114	2544	0
6091	1184	2544	0
6092	1083	2544	0
6093	1910	2544	0
6094	1910	2544	0
6095	203	2544	0
6096	655	2544	0
6097	2562	2544	0
6098	1931	2544	0
6099	399	2544	0
6100	1159	2544	0
6101	368	2544	0
6102	542	2544	0
6103	1442	2544	0
6104	999	2544	0
6105	1966	2544	0
6106	2447	2544	0
6107	2344	2544	0
6108	396	2544	0
6109	1410	2544	0
6110	262	2544	0
6111	77	2544	0
6112	2251	2544	0
6113	1254	2544	0
6114	903	2544	0
6115	1350	2544	0
6116	441	2544	0
6117	1491	2544	0
6118	1940	2544	0
6119	1973	2544	0
6120	1614	2544	0
6121	818	2544	0
6122	859	2544	0
6123	967	2544	0
6124	1947	2544	0
6125	1862	2544	0
6126	1664	2544	0
6127	861	2544	0
6128	33	2544	0
6129	982	2544	0
6130	1131	2544	0
6131	2563	2544	0
6132	2289	2544	0
6133	2389	2544	0
6134	1972	2544	0
6135	909	2544	0
6136	161	2544	0
6137	2182	2544	0
6138	1825	2544	0
6139	137	2544	0
6140	433	2544	0
6141	1167	2544	0
6142	2440	2544	0
6143	1748	2544	0
6144	2493	2544	0
6145	16	2544	0
6146	532	2544	0
6147	1969	2544	0
6148	2372	2544	0
6149	710	2544	0
6150	1446	2544	0
6151	2711	2544	0
6152	620	2544	0
6153	820	2544	0
6154	2355	2544	0
6155	946	2544	0
6156	1427	2544	0
6157	819	2544	0
6158	1690	2544	0
6159	2611	2544	0
6160	2496	2544	0
6161	1052	2544	0
6162	2517	2544	0
6163	496	2544	0
6164	193	2544	0
6165	1824	2544	0
6166	1434	2544	0
6167	2228	2544	0
6168	1674	2490	0
6169	1159	2490	0
6170	1083	2490	0
6171	2730	2490	0
6172	1491	2490	0
6173	900	2490	0
6174	1195	2490	0
6175	1940	2490	0
6176	1095	2490	0
6177	2311	2490	0
6178	2054	2490	0
6179	2546	2490	0
6180	496	2490	0
6181	678	2490	0
6182	302	2490	0
6183	2530	2490	0
6184	2300	2490	0
6185	10	2490	0
6186	550	2490	0
6187	2177	2490	0
6188	530	2490	0
6189	710	2490	0
6190	1788	2490	0
6191	1628	2490	0
6192	1931	2490	0
6193	2506	2490	0
6194	894	2490	0
6195	840	2490	0
6196	450	2490	0
6197	542	2490	0
6198	909	2490	0
6199	2264	2490	0
6200	1229	2490	0
6201	563	2490	0
6202	433	2490	0
6203	1143	2490	0
6204	1853	2490	0
6205	2598	2490	0
6206	275	2490	0
6207	1779	2490	0
6208	2218	2490	0
6209	863	2490	0
6210	764	2490	0
6211	1706	2490	0
6212	2440	2490	0
6213	2593	2490	0
6214	1434	2490	0
6215	2515	2490	0
6216	941	2490	0
6217	175	2490	0
6218	2355	2490	0
6219	1949	2490	0
6220	441	2490	0
6221	810	2490	0
6222	986	2490	0
6223	435	2490	0
6224	2493	2490	0
6225	767	2490	0
6226	716	2490	0
6227	614	2490	0
6228	728	2490	0
6229	2195	2490	0
6230	1129	2490	0
6231	800	2490	0
6232	2563	2490	0
6233	834	2490	0
6234	114	2490	0
6235	675	2490	0
6236	888	2490	0
6237	16	2490	0
6238	578	2490	0
6239	1703	2490	0
6240	2058	2490	0
6241	2032	2490	0
6242	946	2490	0
6243	2597	2490	0
6244	818	2490	0
6245	1824	2490	0
6246	2386	2490	0
6247	1549	2490	0
6248	1543	2490	0
6249	730	2490	0
6250	1039	2490	0
6251	606	2490	0
6252	1879	2490	0
6253	1843	2490	0
6254	655	2490	0
6255	92	2490	0
6256	673	2490	0
6257	1958	2490	0
6258	1286	2490	0
6259	662	2490	0
6260	2602	2490	0
6261	1312	2490	0
6262	2564	2490	0
6263	2446	2490	0
6264	2715	2490	0
6265	1167	2490	0
6266	2623	2490	0
6267	999	2490	0
6268	639	2490	0
6269	819	2490	0
6270	1748	2490	0
6271	262	2490	0
6272	2670	2490	0
6273	1947	2490	0
6274	940	2490	0
6275	1052	2490	0
6276	203	2490	0
6277	1800	2490	0
6278	1777	2490	0
6279	1184	2490	0
6280	137	2490	0
6281	2344	2490	0
6282	1329	2490	0
6283	1910	2490	0
6284	1816	2490	0
6285	1823	2490	0
6286	814	2490	0
6287	1446	2490	0
6288	1386	2490	0
6289	2657	2490	0
6290	2618	2490	0
6291	1178	2490	0
6292	1614	2490	0
6293	2447	2490	0
6294	565	2490	0
6295	2251	2490	0
6296	2046	2490	0
6297	2512	2490	0
6298	489	2490	0
6299	967	2490	0
6300	593	2490	0
6301	1989	2490	0
6302	368	2490	0
6303	1350	2490	0
6304	2389	2490	0
6305	1969	2490	0
6306	2289	2490	0
6307	2496	2490	0
6308	1868	2490	0
6309	77	2490	0
6310	1619	2490	0
6311	480	2490	0
6312	1503	2490	0
6313	2182	2490	0
6314	2457	2490	0
6315	2445	2490	0
6316	1966	2490	0
6317	1292	2490	0
6318	2568	2490	0
6319	1238	2490	0
6320	820	2490	0
6321	532	2490	0
6322	1442	2490	0
6323	1254	2490	0
6324	84	2490	0
6325	2611	2490	0
6326	2611	2490	0
6327	1436	2490	0
6328	982	2490	0
6329	861	2490	0
6330	2711	2490	0
6331	362	2490	0
6332	1650	2490	0
6333	2011	2490	0
6334	1838	2490	0
6335	1904	2490	0
6336	283	2490	0
6337	8	2490	0
6338	2158	2490	0
6339	2686	2490	0
6340	1427	2490	0
6341	1409	2490	0
6342	1057	2490	0
6343	2087	2490	0
6344	1465	2490	0
6345	1690	2490	0
6346	2517	2490	0
6347	1664	2490	0
6348	1169	2490	0
6349	2578	2490	0
6350	1410	2490	0
6351	193	2490	0
6352	2066	2490	0
6353	1825	2490	0
6354	1632	2490	0
6355	304	2490	0
6356	152	2490	0
6357	1399	2490	0
6358	1443	2490	0
6359	228	2490	0
6360	2372	2490	0
6361	1950	2490	0
6362	1854	2490	0
6363	692	2490	0
6364	859	2490	0
6365	1520	2490	0
6366	70	2490	0
6367	2228	2490	0
6368	1132	2490	0
6369	2252	2490	0
6370	1417	2490	0
6371	1943	2490	0
6372	958	2490	0
6373	798	2490	0
6374	1547	2490	0
6375	620	2490	0
6376	2143	2490	0
6377	371	2490	0
6378	2663	2490	0
6379	1232	2490	0
6380	2392	2490	0
6381	1609	2490	0
6382	401	2490	0
6383	508	2490	0
6384	347	2490	0
6385	1131	2490	0
6386	2324	2490	0
6387	1972	2490	0
6388	1973	2490	0
6389	736	2490	0
6390	399	2490	0
6391	2015	2490	0
6392	2343	2490	0
6393	1590	2490	0
6394	1692	2490	0
6395	2410	2490	0
6396	296	2490	0
6397	903	2490	0
6398	1700	2490	0
6399	371	2427	0
6400	2123	2427	0
6401	403	2427	0
6402	895	2427	0
6403	59	2427	0
6404	466	2427	0
6405	320	2427	0
6406	658	2427	0
6407	254	2427	0
6408	2419	2427	0
6409	2710	2427	0
6410	811	2427	0
6411	1478	2427	0
6412	1954	2427	0
6413	1648	2427	0
6414	2098	2427	0
6415	1132	2427	0
6416	2025	2427	0
6417	461	2427	0
6418	1168	2427	0
6419	1929	2427	0
6420	1598	2427	0
6421	399	2427	0
6422	1977	2427	0
6423	2065	2427	0
6424	2406	2427	0
6425	2152	2427	0
6426	2437	2427	0
6427	75	2427	0
6428	942	2427	0
6429	529	2427	0
6430	818	2427	0
6431	2557	2427	0
6432	363	2427	0
6433	1700	2427	0
6434	847	2427	0
6435	624	2427	0
6436	351	2427	0
6437	1261	2427	0
6438	719	2427	0
6439	1077	2427	0
6440	2275	2427	0
6441	16	2427	0
6442	1263	2427	0
6443	329	2427	0
6444	606	2427	0
6445	1986	2427	0
6446	2023	2427	0
6447	2396	2427	0
6448	108	2427	0
6449	823	2427	0
6450	2181	2427	0
6451	2707	2427	0
6452	2169	2427	0
6453	1990	2427	0
6454	2699	2427	0
6455	556	2427	0
6456	716	2427	0
6457	1224	2427	0
6458	2440	2427	0
6459	451	2427	0
6460	748	2427	0
6461	2116	2427	0
6462	2203	2427	0
6463	1670	2427	0
6464	4	2427	0
6465	1063	2427	0
6466	1769	2427	0
6467	366	2427	0
6468	61	2427	0
6469	913	2427	0
6470	1269	2427	0
6471	2535	2427	0
6472	1437	2427	0
6473	1183	2427	0
6474	2586	2427	0
6475	412	2427	0
6476	851	2427	0
6477	2195	2427	0
6478	999	2427	0
6479	296	2427	0
6480	1813	2427	0
6481	170	2427	0
6482	1176	2427	0
6483	425	2427	0
6484	420	2427	0
6485	2397	2427	0
6486	1468	2427	0
6487	1072	2427	0
6488	2200	2427	0
6489	244	2427	0
6490	1628	2427	0
6491	2719	2427	0
6492	259	2427	0
6493	1428	2427	0
6494	331	2427	0
6495	1963	2427	0
6496	74	2427	0
6497	2409	2427	0
6498	21	2427	0
6499	2600	2427	0
6500	2663	2427	0
6501	1220	2427	0
6502	728	2427	0
6503	1318	2427	0
6504	2193	2427	0
6505	1950	2427	0
6506	1206	2427	0
6507	2695	2427	0
6508	392	2427	0
6509	2182	2427	0
6510	1665	2427	0
6511	2356	2427	0
6512	1990	2427	0
6513	1486	2427	0
6514	141	2427	0
6515	2252	2427	0
6516	1798	2427	0
6517	807	2427	0
6518	1491	2427	0
6519	189	2427	0
6520	1987	1355	0
6521	2224	1355	0
6522	266	1355	0
6523	1967	1355	0
6524	1649	1355	0
6525	1088	1355	0
6526	487	1355	0
6527	2345	1355	0
6528	1040	1355	0
6529	1547	1355	0
6530	2182	1355	0
6531	1799	1355	0
6532	2568	1355	0
6533	1199	1355	0
6534	942	1355	0
6535	2610	1355	0
6536	2678	1355	0
6537	1812	1355	0
6538	658	1355	0
6539	2088	1355	0
6540	2711	1355	0
6541	894	1355	0
6542	1341	1355	0
6543	961	1355	0
6544	1310	1355	0
6545	1616	1355	0
6546	996	1355	0
6547	2089	1355	0
6548	765	1355	0
6549	2454	1355	0
6550	1328	1355	0
6551	1303	1355	0
6552	1572	1355	0
6553	1565	1355	0
6554	1884	1355	0
6555	1348	1355	0
6556	689	1355	0
6557	480	590	0
6558	2386	590	0
6559	730	590	0
6560	203	590	0
6561	1879	590	0
6562	2011	590	0
6563	1777	590	0
6564	678	590	0
6565	2324	590	0
6566	2300	590	0
6567	92	590	0
6568	1650	590	0
6569	532	590	0
6570	1083	590	0
6571	1446	590	0
6572	1916	590	0
6573	16	590	0
6574	2670	590	0
6575	2392	590	0
6576	1417	590	0
6577	1409	590	0
6578	161	590	0
6579	946	590	0
6580	1825	590	0
6581	1549	590	0
6582	1779	590	0
6583	986	590	0
6584	1386	590	0
6585	2715	590	0
6586	2568	590	0
6587	283	590	0
6588	861	590	0
6589	2143	590	0
6590	542	590	0
6591	2264	590	0
6592	1132	590	0
6593	1167	590	0
6594	692	590	0
6595	1843	590	0
6596	10	590	0
6597	1232	590	0
6598	357	590	0
6599	1664	590	0
6600	1947	590	0
6601	2440	590	0
6602	967	590	0
6603	435	590	0
6604	2711	590	0
6605	958	590	0
6606	1943	590	0
6607	2446	590	0
6608	1989	590	0
6609	1958	590	0
6610	764	590	0
6611	1824	590	0
6612	675	2337	0
6613	1549	2337	0
6614	861	2337	0
6615	1904	2337	0
6616	2496	1370	0
6617	2530	1370	0
6618	1634	1370	0
6619	401	272	0
6620	563	272	0
6621	1410	272	0
6622	1674	272	0
6623	2496	272	0
6624	175	272	0
6625	1628	272	0
6626	1703	272	0
6627	450	272	0
6628	1632	272	0
6629	620	272	0
6630	2440	272	0
6631	1434	272	0
6632	1491	272	0
6633	900	272	0
6634	716	272	0
6635	2715	272	0
6636	1229	272	0
6637	2066	272	0
6638	1503	272	0
6639	861	272	0
6640	2623	272	0
6641	764	272	0
6642	2046	272	0
6643	1254	272	0
6644	532	272	0
6645	673	272	0
6646	2445	272	0
6647	2515	272	0
6648	819	272	0
6649	1350	272	0
6650	1619	272	0
6651	1966	272	0
6652	441	272	0
6653	1409	272	0
6654	1386	272	0
6655	2446	272	0
6656	92	272	0
6657	1692	272	0
6658	2410	272	0
6659	1843	272	0
6660	2578	272	0
6661	578	272	0
6662	1664	272	0
6663	2264	272	0
6664	2264	272	0
6665	1958	272	0
6666	2663	272	0
6667	810	272	0
6668	399	272	0
6669	1329	272	0
6670	1195	272	0
6671	433	272	0
6672	888	272	0
6673	1131	272	0
6674	2324	272	0
6675	798	272	0
6676	2686	272	0
6677	2177	272	0
6678	1960	272	0
6679	1292	272	0
6680	1590	272	0
6681	894	272	0
6682	1910	272	0
6683	675	272	0
6684	1904	272	0
6685	2711	272	0
6686	1143	272	0
6687	958	272	0
6688	1949	272	0
6689	1816	272	0
6690	2011	272	0
6691	999	272	0
6692	1706	272	0
6693	2311	272	0
6694	2084	272	0
6695	2218	272	0
6696	480	272	0
6697	2195	272	0
6698	2730	272	0
6699	863	272	0
6700	1989	272	0
6701	1748	272	0
6702	262	272	0
6703	530	272	0
6704	1108	272	0
6705	2386	272	0
6706	1650	272	0
6707	2392	272	0
6708	1969	272	0
6709	2657	272	0
6710	1520	272	0
6711	114	272	0
6712	730	272	0
6713	2252	272	0
6714	982	272	0
6715	228	272	0
6716	2087	272	0
6717	593	272	0
6718	275	272	0
6719	16	272	0
6720	489	272	0
6721	508	272	0
6722	2372	272	0
6723	1879	272	0
6724	1442	272	0
6725	1312	272	0
6726	820	272	0
6727	2228	1157	0
6728	2311	1157	0
6729	1108	1157	0
6730	1491	1157	0
6731	1329	1157	0
6732	1958	1157	0
6733	1958	1157	0
6734	2046	1157	0
6735	70	1157	0
6736	489	1157	0
6737	982	1157	0
6738	1692	1157	0
6739	396	1157	0
6740	764	1157	0
6741	940	1157	0
6742	710	1157	0
6743	1943	1157	0
6744	730	1157	0
6745	1825	1157	0
6746	620	1157	0
6747	114	1157	0
6748	1664	1157	0
6749	903	1157	0
6750	1311	1157	0
6751	1703	1157	0
6752	1129	1157	0
6753	1858	1157	0
6754	1800	1157	0
6755	810	1157	0
6756	2372	1157	0
6757	1838	1157	0
6758	530	1157	0
6759	736	1157	0
6760	1628	1157	0
6761	347	1157	0
6762	2252	1157	0
6763	2300	1157	0
6764	137	1157	0
6765	1410	1157	0
6766	2546	1157	0
6767	2686	1157	0
6768	1167	1157	0
6769	2663	1157	0
6770	1436	1157	0
6771	357	1157	0
6772	2447	1157	0
6773	2392	1157	0
6774	1417	1157	0
6775	1117	1157	0
6776	262	1157	0
6777	532	1157	0
6778	910	1157	0
6779	820	1157	0
6780	33	1157	0
6781	1232	1157	0
6782	900	1157	0
6783	1692	2724	0
6784	1238	2724	0
6785	1904	2498	0
6786	2324	2498	0
6787	1748	2498	0
6788	620	2498	0
6789	399	2498	0
6790	296	2498	0
6791	716	2498	0
6792	2182	2498	0
6793	2496	2498	0
6794	1083	2498	0
6795	1178	2498	0
6796	1446	2498	0
6797	1417	2498	0
6798	1779	2498	0
6799	1350	2498	0
6800	1159	2498	0
6801	2517	2498	0
6802	967	2498	0
6803	1129	2498	0
6804	2355	2498	0
6805	710	2498	0
6806	1823	2498	0
6807	542	2498	0
6808	1650	2498	0
6809	2311	2498	0
6810	736	2498	0
6811	1409	2498	0
6812	2087	2498	0
6813	1853	2498	0
6814	2143	2498	0
6815	834	2498	0
6816	1399	2498	0
6817	1169	2498	0
6818	764	2498	0
6819	1184	2498	0
6820	1966	2498	0
6821	910	2498	0
6822	2158	2498	0
6823	2446	2498	0
6824	2686	2498	0
6825	2251	2498	0
6826	1706	2498	0
6827	450	2594	0
6828	1184	2594	0
6829	1868	2594	0
6830	16	2594	0
6831	764	2594	0
6832	1940	2594	0
6833	578	2594	0
6834	967	2594	0
6835	193	2594	0
6836	1904	2594	0
6837	810	2594	0
6838	1674	2594	0
6839	2457	2594	0
6840	900	2594	0
6841	1254	2594	0
6842	228	2594	0
6843	2264	2594	0
6844	675	2594	0
6845	1788	2594	0
6846	401	2594	0
6847	2496	2594	0
6848	1131	2594	0
6849	861	2594	0
6850	84	2594	0
6851	1503	2594	0
6852	1409	2594	0
6853	1628	2594	0
6854	1824	2594	0
6855	480	2594	0
6856	1634	2594	0
6857	999	2594	0
6858	1931	2594	0
6859	508	2594	0
6860	496	2594	0
6861	203	2594	0
6862	1386	2594	0
6863	77	2594	0
