	protein_sequence1	protein_sequence2	interaction
5515	309	1757	0
5516	2649	1757	0
5517	1357	1757	0
5518	972	1757	0
5519	2388	1757	0
5520	402	1757	0
5521	1912	1757	0
5522	1359	1757	0
5523	2283	1757	0
5524	1799	1757	0
5525	2228	1757	0
5526	1593	1757	0
5527	2198	1757	0
5528	1538	1757	0
5529	2381	1757	0
5530	1257	1757	0
5531	2006	1757	0
5532	2287	1757	0
5533	783	1757	0
5534	1067	1757	0
5535	1919	1757	0
5536	2041	1757	0
5537	69	1757	0
5538	2704	1757	0
5539	1566	1757	0
5540	1148	1757	0
5541	1041	1757	0
5542	2683	1757	0
5543	1094	1757	0
5544	2602	1757	0
5545	2444	1757	0
5546	874	1757	0
5547	206	1757	0
5548	1328	1757	0
5549	944	1757	0
5550	905	1757	0
5551	2234	1757	0
5552	2634	1757	0
5553	1061	1757	0
5554	34	1757	0
5555	2253	1757	0
5556	2733	1757	0
5557	52	1757	0
5558	2664	1757	0
5559	548	1757	0
5560	295	1757	0
5561	2633	1757	0
5562	1632	1757	0
5563	335	1757	0
5564	285	1757	0
5565	764	1757	0
5566	233	1757	0
5567	1045	1757	0
5568	428	1757	0
5569	501	1757	0
5570	1719	1757	0
5571	849	1757	0
5572	2092	1757	0
5573	1832	1757	0
5574	62	1757	0
5575	1953	1757	0
5576	1596	1757	0
5577	1708	1757	0
5578	762	1757	0
5579	2396	1757	0
5580	1562	1757	0
5581	1319	1757	0
5582	943	1757	0
5583	1001	1757	0
5584	634	1757	0
5585	2243	1757	0
5586	2324	1757	0
5587	165	1757	0
5588	1539	1757	0
5589	1549	1757	0
5590	961	1757	0
5591	338	1757	0
5592	1145	2589	0
5593	1688	2589	0
5594	1040	2589	0
5595	2228	2589	0
5596	961	2589	0
5597	874	2589	0
5598	1799	2589	0
5599	2704	2589	0
5600	1827	2589	0
5601	1828	2589	0
5602	2233	2589	0
5603	1141	2589	0
5604	1697	2589	0
5605	2544	2589	0
5606	2733	2589	0
5607	979	2589	0
5608	1198	2589	0
5609	1685	2589	0
5610	697	2589	0
5611	1970	1351	0
5612	1033	1351	0
5613	902	1351	0
5614	2141	1351	0
5615	2702	1351	0
5616	980	1351	0
5617	1584	1351	0
5618	1067	1351	0
5619	775	1429	0
5620	2201	1429	0
5621	1851	1429	0
5622	1249	1429	0
5623	28	1429	0
5624	538	1429	0
5625	2016	1429	0
5626	641	1429	0
5627	1137	1429	0
5628	1960	1429	0
5629	600	1429	0
5630	116	1429	0
5631	384	1429	0
5632	613	2510	0
5633	481	2355	0
5634	704	2355	0
5635	849	2355	0
5636	1746	2355	0
5637	1596	2355	0
5638	75	2355	0
5639	1719	2355	0
5640	1041	2355	0
5641	1688	2355	0
5642	34	2355	0
5643	445	2355	0
5644	1739	2355	0
5645	2444	2355	0
5646	926	2355	0
5647	2259	2355	0
5648	2380	2355	0
5649	2388	2355	0
5650	1919	2355	0
5651	902	2355	0
5652	624	2355	0
5653	1799	2355	0
5654	943	2355	0
5655	1359	2355	0
5656	2591	2355	0
5657	2253	2355	0
5658	905	2355	0
5659	320	2355	0
5660	1106	2355	0
5661	52	2355	0
5662	1061	2355	0
5663	764	2355	0
5664	874	2355	0
5665	2536	2355	0
5666	1178	2355	0
5667	2634	2355	0
5668	386	2355	0
5669	956	2355	0
5670	2066	2355	0
5671	1209	2355	0
5672	2092	2355	0
5673	1198	2355	0
5674	1033	2355	0
5675	1328	2355	0
5676	1698	2355	0
5677	1420	2355	0
5678	2492	2355	0
5679	1037	377	0
5680	1758	377	0
5681	1242	377	0
5682	148	377	0
5683	1126	377	0
5684	309	377	0
5685	447	377	0
5686	958	377	0
5687	1941	377	0
5688	1596	377	0
5689	2006	377	0
5690	2537	377	0
5691	783	377	0
5692	1415	377	0
5693	1319	377	0
5694	874	377	0
5695	1067	377	0
5696	2576	377	0
5697	741	377	0
5698	1721	377	0
5699	2155	377	0
5700	2388	377	0
5701	2733	377	0
5702	1632	377	0
5703	196	377	0
5704	2289	377	0
5705	402	377	0
5706	1708	377	0
5707	1057	377	0
5708	34	377	0
5709	2380	377	0
5710	1593	377	0
5711	1041	377	0
5712	1257	377	0
5713	264	377	0
5714	2141	377	0
5715	1003	377	0
5716	16	377	0
5717	527	377	0
5718	554	377	0
5719	2460	377	0
5720	1161	377	0
5721	1328	377	0
5722	87	377	0
5723	902	377	0
5724	2083	377	0
5725	972	377	0
5726	1538	377	0
5727	1584	377	0
5728	2530	377	0
5729	335	377	0
5730	697	377	0
5731	1061	377	0
5732	943	377	0
5733	2381	377	0
5734	1426	377	0
5735	979	377	0
5736	1828	377	0
5737	2066	377	0
5738	33	377	0
5739	2343	377	0
5740	118	377	0
5741	634	377	0
5742	2476	377	0
5743	1767	377	0
5744	1907	377	0
5745	2664	377	0
5746	1178	377	0
5747	2702	377	0
5748	2028	377	0
5749	481	377	0
5750	1209	377	0
5751	1698	377	0
5752	2561	377	0
5753	349	377	0
5754	69	377	0
5755	863	377	0
5756	2228	377	0
5757	2322	377	0
5758	1357	377	0
5759	1094	377	0
5760	1359	377	0
5761	992	377	0
5762	2283	377	0
5763	2175	377	0
5764	2544	377	0
5765	1970	377	0
5766	338	377	0
5767	1562	377	0
5768	1734	377	0
5769	2625	377	0
5770	62	377	0
5771	445	377	0
5772	849	377	0
5773	1106	377	0
5774	216	377	0
5775	2507	377	0
5776	1088	377	0
5777	656	377	0
5778	2662	377	0
5779	1476	377	0
5780	2611	377	0
5781	2287	377	0
5782	2216	377	0
5783	444	377	0
5784	1810	377	0
5785	1601	377	0
5786	1549	377	0
5787	2443	377	0
5788	624	377	0
5789	1347	377	0
5790	533	377	0
5791	1832	377	0
5792	233	377	0
5793	1688	377	0
5794	2396	377	0
5795	1919	377	0
5796	2041	377	0
5797	1835	377	0
5798	73	377	0
5799	1098	377	0
5800	1141	377	0
5801	1040	377	0
5802	2086	377	0
5803	649	377	0
5804	723	377	0
5805	1715	377	0
5806	594	377	0
5807	1827	377	0
5808	2243	377	0
5809	442	377	0
5810	212	377	0
5811	1566	377	0
5812	285	377	0
5813	64	377	0
5814	1631	377	0
5815	1069	377	0
5816	1602	377	0
5817	1799	377	0
5818	1590	377	0
5819	2591	377	0
5820	2634	377	0
5821	1746	377	0
5822	1522	377	0
5823	1302	377	0
5824	1950	377	0
5825	2386	377	0
5826	1619	377	0
5827	2432	377	0
5828	944	377	0
5829	75	377	0
5830	496	377	0
5831	1782	377	0
5832	1964	377	0
5833	1463	377	0
5834	613	377	0
5835	1697	377	0
5836	1482	377	0
5837	165	377	0
5838	1741	377	0
5839	1066	377	0
5840	2444	2211	0
5841	1463	2211	0
5842	1631	2211	0
5843	1239	2211	0
5844	1094	2211	0
5845	1708	2211	0
5846	705	2211	0
5847	2233	2211	0
5848	533	2211	0
5849	1448	2211	0
5850	2324	2211	0
5851	1037	2211	0
5852	64	2211	0
5853	2544	2211	0
5854	1420	2211	0
5855	1384	2211	0
5856	1697	2211	0
5857	1001	2211	0
5858	2175	2211	0
5859	2460	2211	0
5860	704	2211	0
5861	2267	2211	0
5862	1098	2211	0
5863	1962	2211	0
5864	1941	2211	0
5865	1632	2211	0
5866	1828	2211	0
5867	1409	2211	0
5868	2381	2211	0
5869	2253	2211	0
5870	1328	2211	0
5871	972	2211	0
5872	118	2211	0
5873	2155	2211	0
5874	115	2211	0
5875	1936	2211	0
5876	2561	2211	0
5877	1964	2211	0
5878	1601	2211	0
5879	2289	2211	0
5880	1319	2211	0
5881	1357	2211	0
5882	1415	2211	0
5883	73	2211	0
5884	1088	2211	0
5885	1698	2211	0
5886	441	2211	0
5887	624	2211	0
5888	2704	2211	0
5889	2633	2211	0
5890	1198	2211	0
5891	1141	2211	0
5892	2536	2211	0
5893	2198	2211	0
5894	350	2211	0
5895	309	2211	0
5896	2634	2211	0
5897	2432	2211	0
5898	1455	2211	0
5899	2652	2211	0
5900	2028	2211	0
5901	1242	2211	0
5902	264	2211	0
5903	723	2211	0
5904	61	2211	0
5905	1739	2211	0
5906	2492	2211	0
5907	285	2211	0
5908	233	2211	0
5909	1827	2211	0
5910	2259	2211	0
5911	1030	2211	0
5912	697	2211	0
5913	216	2211	0
5914	1746	2211	0
5915	1257	2211	0
5916	762	2211	0
5917	1359	2211	0
5918	338	2211	0
5919	2343	2211	0
5920	445	2211	0
5921	1590	2211	0
5922	2141	2211	0
5923	1209	2211	0
5924	1688	2211	0
5925	1045	2211	0
5926	1767	2211	0
5927	1066	2211	0
5928	1602	2211	0
5929	447	2211	0
5930	634	2211	0
5931	349	2211	0
5932	1041	2211	0
5933	335	2211	0
5934	2066	2211	0
5935	718	2211	0
5936	1347	2211	0
5937	481	2211	0
5938	2476	2211	0
5939	1003	2211	0
5940	386	2211	0
5941	1449	2211	0
5942	2352	2211	0
5943	1040	2211	0
5944	1566	2211	0
5945	2591	2211	0
5946	2041	2211	0
5947	902	2211	0
5948	2083	2211	0
5949	87	2211	0
5950	1719	2211	0
5951	1919	2211	0
5952	2388	2211	0
5953	2611	2211	0
5954	2443	2211	0
5955	1616	2211	0
5956	2683	2211	0
5957	2380	2211	0
5958	2283	2211	0
5959	1476	2211	0
5960	442	2211	0
5961	2662	2211	0
5962	1587	2211	0
5963	1178	2211	0
5964	1950	2211	0
5965	919	2211	0
5966	320	2211	0
5967	1302	2211	0
5968	1067	2211	0
5969	33	2211	0
5970	649	2211	0
5971	554	2211	0
5972	1734	2211	0
5973	2649	2211	0
5974	863	2211	0
5975	1593	2211	0
5976	1426	2211	0
5977	247	2211	0
5978	1126	2211	0
5979	2228	2211	0
5980	1145	2211	0
5981	1856	2211	0
5982	2507	2211	0
5983	979	2211	0
5984	212	2211	0
5985	1061	2211	0
5986	2702	2211	0
5987	2092	2211	0
5988	2530	2211	0
5989	548	2211	0
5990	2733	2211	0
5991	1033	2211	0
5992	1250	2211	0
5993	1539	2211	0
5994	992	2211	0
5995	206	2211	0
5996	956	2211	0
5997	33	720	0
5998	1141	2249	0
5999	624	2249	0
6000	1161	2249	0
6001	762	2249	0
6002	285	2249	0
6003	1209	2249	0
6004	2267	2249	0
6005	2388	2249	0
6006	1067	2249	0
6007	2544	2249	0
6008	1746	2249	0
6009	2234	2249	0
6010	1596	2249	0
6011	2443	2249	0
6012	206	2249	0
6013	1069	2249	0
6014	2028	2249	0
6015	926	2249	0
6016	2530	2249	0
6017	2649	2249	0
6018	2524	2249	0
6019	1835	2249	0
6020	1912	2249	0
6021	1257	2249	0
6022	1148	2249	0
6023	2142	2249	0
6024	919	2249	0
6025	1962	2249	0
6026	1463	2249	0
6027	2283	2249	0
6028	1384	2249	0
6029	2633	2249	0
6030	1767	2249	0
6031	1907	2249	0
6032	705	2249	0
6033	1033	2249	0
6034	34	2249	0
6035	1145	2249	0
6036	2702	2249	0
6037	1357	2249	0
6038	350	2249	0
6039	2704	2249	0
6040	2377	2249	0
6041	1950	2249	0
6042	1688	2249	0
6043	1587	2249	0
6044	1328	2249	0
6045	2432	2249	0
6046	2537	2249	0
6047	1178	2249	0
6048	64	2249	0
6049	444	2249	0
6050	52	2249	0
6051	634	2249	0
6052	1538	2249	0
6053	943	2249	0
6054	2243	2249	0
6055	1319	2249	0
6056	2652	2249	0
6057	956	2249	0
6058	1856	2249	0
6059	723	2249	0
6060	1590	2249	0
6061	1566	2249	0
6062	1482	2249	0
6063	1739	2249	0
6064	783	2249	0
6065	2501	2249	0
6066	402	2249	0
6067	1970	2249	0
6068	1037	2249	0
6069	456	2249	0
6070	2175	2249	0
6071	62	2249	0
6072	1741	2249	0
6073	69	2249	0
6074	320	2249	0
6075	2515	2249	0
6076	812	2249	0
6077	1698	2249	0
6078	335	2249	0
6079	1066	2249	0
6080	2233	2249	0
6081	1250	2249	0
6082	995	2249	0
6083	905	2249	0
6084	1040	2249	0
6085	1534	2249	0
6086	2507	2249	0
6087	386	2249	0
6088	1709	2249	0
6089	2253	2249	0
6090	1715	2249	0
6091	1126	2249	0
6092	1057	2249	0
6093	1734	2249	0
6094	1697	2249	0
6095	115	2249	0
6096	1239	2249	0
6097	1619	2249	0
6098	1449	2249	0
6099	2092	2249	0
6100	1632	2249	0
6101	2536	2249	0
6102	2198	2249	0
6103	2396	2249	0
6104	1549	2249	0
6105	2381	2249	0
6106	165	2249	0
6107	1003	2249	0
6108	2662	2249	0
6109	16	2249	0
6110	1562	2249	0
6111	2561	2249	0
6112	2590	2249	0
6113	1539	2249	0
6114	554	2249	0
6115	2155	2249	0
6116	2733	2249	0
6117	1045	2249	0
6118	1448	2249	0
6119	1953	2249	0
6120	1522	2249	0
6121	2625	2249	0
6122	338	2249	0
6123	196	2249	0
6124	961	2249	0
6125	501	2249	0
6126	656	2249	0
6127	2066	2249	0
6128	75	2249	0
6129	295	2249	0
6130	972	2249	0
6131	910	2249	0
6132	2343	2249	0
6133	1832	2249	0
6134	2086	2249	0
6135	118	2249	0
6136	309	2249	0
6137	1758	2249	0
6138	1631	2249	0
6139	2492	2249	0
6140	1602	2249	0
6141	1593	2249	0
6142	445	2249	0
6143	1721	2249	0
6144	247	2249	0
6145	1810	2249	0
6146	1601	2249	0
6147	1708	2249	0
6148	2141	2249	0
6149	704	2249	0
6150	582	2249	0
6151	1347	2249	0
6152	1426	2249	0
6153	1455	2249	0
6154	817	2249	0
6155	614	2249	0
6156	2287	2249	0
6157	548	2249	0
6158	2634	2249	0
6159	2322	2249	0
6160	447	2249	0
6161	428	2249	0
6162	458	2249	0
6163	1674	2249	0
6164	979	2249	0
6165	2386	2249	0
6166	718	2249	0
6167	2041	2249	0
6168	1148	2034	0
6169	1632	2034	0
6170	1057	2034	0
6171	2537	2034	0
6172	1045	2034	0
6173	212	2034	0
6174	1719	2034	0
6175	1448	2034	0
6176	2432	2034	0
6177	2544	2034	0
6178	1030	2034	0
6179	2649	2034	0
6180	1674	2034	0
6181	1415	2034	0
6182	1145	2034	0
6183	594	2034	0
6184	1746	2034	0
6185	264	2034	0
6186	87	2034	0
6187	1538	2034	0
6188	1767	2034	0
6189	704	2034	0
6190	1584	2034	0
6191	1709	2034	0
6192	1449	2034	0
6193	62	2034	0
6194	1828	2034	0
6195	1705	2034	0
6196	649	2034	0
6197	2198	2034	0
6198	118	2034	0
6199	2289	2034	0
6200	958	2034	0
6201	943	2034	0
6202	1602	2034	0
6203	926	2034	0
6204	1041	2034	0
6205	1962	2034	0
6206	33	2034	0
6207	1088	2034	0
6208	2507	2034	0
6209	2142	2034	0
6210	1319	2034	0
6211	762	2034	0
6212	445	2034	0
6213	2530	2034	0
6214	718	2034	0
6215	902	2034	0
6216	1739	2034	0
6217	2443	2034	0
6218	817	2034	0
6219	1463	2034	0
6220	2733	2034	0
6221	527	2034	0
6222	441	2034	0
6223	216	2034	0
6224	247	2034	0
6225	164	2034	0
6226	1534	2034	0
6227	206	2034	0
6228	442	2034	0
6229	1409	2034	0
6230	2664	2034	0
6231	2501	2034	0
6232	910	2034	0
6233	1936	2034	0
6234	1715	2034	0
6235	705	2034	0
6236	456	2034	0
6237	1810	2034	0
6238	1596	2034	0
6239	281	2034	0
6240	2377	2034	0
6241	2253	2034	0
6242	614	2034	0
6243	741	2034	0
6244	2625	2034	0
6245	2386	2034	0
6246	1741	2034	0
6247	764	2034	0
6248	1010	2034	0
6249	2259	2034	0
6250	2210	2034	0
6251	1912	2034	0
6252	2652	2034	0
6253	1685	2034	0
6254	1239	2034	0
6255	1698	2034	0
6256	1482	2034	0
6257	2233	2034	0
6258	2460	2034	0
6259	1098	2034	0
6260	1827	2034	0
6261	697	2034	0
6262	1302	2034	0
6263	863	2034	0
6264	2602	2034	0
6265	1593	2034	0
6266	1616	2034	0
6267	1549	2034	0
6268	2267	2034	0
6269	548	2034	0
6270	1721	2034	0
6271	1562	2034	0
6272	1066	2034	0
6273	961	2034	0
6274	2324	2034	0
6275	428	2034	0
6276	115	2034	0
6277	1033	2034	0
6278	1799	2034	0
6279	1126	2034	0
6280	2492	2034	0
6281	1003	2034	0
6282	944	2034	0
6283	1734	2034	0
6284	1069	2034	0
6285	2515	2034	0
6286	1040	2034	0
6287	582	2034	0
6288	34	2034	0
6289	2228	2034	0
6290	1919	2034	0
6291	52	2034	0
6292	1522	2034	0
6293	165	2034	0
6294	1106	2034	0
6295	2590	2034	0
6296	320	2034	0
6297	64	2034	0
6298	905	2034	0
6299	196	2034	0
6300	1970	2034	0
6301	533	2034	0
6302	2536	2034	0
6303	2155	2034	0
6304	1832	2034	0
6305	1708	2034	0
6306	2343	2034	0
6307	447	2034	0
6308	919	2034	0
6309	2561	2034	0
6310	1941	2034	0
6311	2611	2034	0
6312	386	2034	0
6313	1758	2034	0
6314	1094	2034	0
6315	402	2034	0
6316	2381	2034	0
6317	849	2034	0
6318	2633	2034	0
6319	73	2034	0
6320	1455	2034	0
6321	1601	2034	0
6322	2396	2034	0
6323	1539	2034	0
6324	1907	2034	0
6325	2322	2034	0
6326	1697	2034	0
6327	2591	2034	0
6328	295	2034	0
6329	2066	2034	0
6330	1347	2034	0
6331	61	2034	0
6332	1688	2034	0
6333	1835	2034	0
6334	2704	2034	0
6335	2234	2034	0
6336	1209	2034	0
6337	285	2034	0
6338	2683	2034	0
6339	992	2034	0
6340	2287	2034	0
6341	1250	2034	0
6342	1950	2034	0
6343	1359	2034	0
6344	2283	2034	0
6345	2634	2034	0
6346	458	2034	0
6347	656	2034	0
6348	1856	2034	0
6349	2352	2034	0
6350	16	2034	0
6351	979	2034	0
6352	1476	2034	0
6353	1631	2034	0
6354	1587	2034	0
6355	783	2034	0
6356	634	2034	0
6357	874	2034	0
6358	1420	2034	0
6359	1257	2034	0
6360	2141	2034	0
6361	148	2034	0
6362	2006	2034	0
6363	1566	2034	0
6364	338	2034	0
6365	1782	2034	0
6366	1037	2034	0
6367	2041	2034	0
6368	1357	2034	0
6369	1964	2034	0
6370	613	2034	0
6371	1001	2034	0
6372	812	2034	0
6373	2028	2034	0
6374	69	2034	0
6375	1426	2034	0
6376	2083	2034	0
6377	2216	2034	0
6378	496	2034	0
6379	2576	2034	0
6380	2476	2034	0
6381	1061	2034	0
6382	233	2034	0
6383	1242	2034	0
6384	1328	2034	0
6385	972	2034	0
6386	335	2034	0
6387	2086	2034	0
6388	1953	2034	0
6389	995	2034	0
6390	2092	2034	0
6391	444	2034	0
6392	2388	2034	0
6393	1067	2034	0
6394	1198	2034	0
6395	2243	2034	0
6396	1141	2034	0
6397	554	2034	0
6398	2702	2034	0
6399	2216	1883	0
6400	1202	1883	0
6401	2298	1883	0
6402	357	1883	0
6403	2247	1883	0
6404	1960	1883	0
6405	1955	1883	0
6406	2202	1883	0
6407	2402	1883	0
6408	652	1883	0
6409	2687	1883	0
6410	2146	1883	0
6411	1548	1883	0
6412	2205	1883	0
6413	1032	1883	0
6414	1122	1883	0
6415	1357	1883	0
6416	822	1883	0
6417	2136	1883	0
6418	425	1883	0
6419	1994	1883	0
6420	617	1883	0
6421	2092	1883	0
6422	807	1883	0
6423	1279	1883	0
6424	2071	1883	0
6425	2356	1883	0
6426	1316	1883	0
6427	1135	1883	0
6428	637	1883	0
6429	1671	1883	0
6430	2625	1883	0
6431	219	1883	0
6432	1663	1883	0
6433	2702	1883	0
6434	2702	1883	0
6435	275	1883	0
6436	1766	1883	0
6437	1628	1883	0
6438	770	1883	0
6439	1575	1883	0
6440	1649	1883	0
6441	1810	1883	0
6442	1352	1883	0
6443	488	1883	0
6444	1912	1883	0
6445	803	1883	0
6446	2448	1883	0
6447	2237	1883	0
6448	2029	1883	0
6449	2017	1883	0
6450	96	1883	0
6451	955	1883	0
6452	2326	1883	0
6453	2663	1883	0
6454	86	1883	0
6455	2423	1883	0
6456	1534	1883	0
6457	1047	1883	0
6458	445	1883	0
6459	1732	1883	0
6460	1899	1883	0
6461	1850	1883	0
6462	248	1883	0
6463	2545	1883	0
6464	1055	1883	0
6465	1158	1883	0
6466	2526	1883	0
6467	778	1883	0
6468	1569	1883	0
6469	1870	1883	0
6470	512	1883	0
6471	1613	1883	0
6472	2171	1883	0
6473	1816	1883	0
6474	2738	1883	0
6475	1193	1883	0
6476	98	1883	0
6477	1409	1883	0
6478	1549	1883	0
6479	1141	1883	0
6480	1826	1883	0
6481	1701	1883	0
6482	2466	1883	0
6483	1457	1883	0
6484	2126	1883	0
6485	1791	1883	0
6486	2686	1883	0
6487	575	1883	0
6488	2313	1883	0
6489	1626	1883	0
6490	1709	1883	0
6491	2480	1883	0
6492	684	1883	0
6493	24	1883	0
6494	2314	1883	0
6495	59	1883	0
6496	231	1883	0
6497	1417	1883	0
6498	1150	1883	0
6499	1805	1883	0
6500	496	1883	0
6501	2700	1883	0
6502	442	1883	0
6503	1567	1883	0
6504	79	1883	0
6505	148	1883	0
6506	630	1883	0
6507	606	1883	0
6508	2447	1883	0
6509	1758	1883	0
6510	633	1883	0
6511	2095	1883	0
6512	2663	1883	0
6513	581	1883	0
6514	759	1883	0
6515	1964	1883	0
6516	1184	1883	0
6517	1652	1883	0
6518	1045	1883	0
6519	940	1883	0
6520	1635	1830	0
6521	378	1830	0
6522	2159	1830	0
6523	1080	1830	0
6524	670	1830	0
6525	2631	1830	0
6526	2328	1830	0
6527	2418	1830	0
6528	2206	1830	0
6529	69	1830	0
6530	1758	1830	0
6531	37	1830	0
6532	2633	1830	0
6533	738	1830	0
6534	637	1830	0
6535	1610	1830	0
6536	1771	1830	0
6537	203	1830	0
6538	2202	1830	0
6539	2039	1830	0
6540	1347	1830	0
6541	1828	1830	0
6542	1938	1830	0
6543	1865	1830	0
6544	2522	1830	0
6545	229	1830	0
6546	1261	1830	0
6547	597	1830	0
6548	83	1830	0
6549	1083	1830	0
6550	2593	1830	0
6551	2734	1830	0
6552	2128	1830	0
6553	419	1830	0
6554	77	1830	0
6555	1837	1830	0
6556	1621	1830	0
6557	2611	2297	0
6558	1741	2297	0
6559	2259	2297	0
6560	115	2297	0
6561	2652	2297	0
6562	1835	2297	0
6563	1799	2297	0
6564	1415	2297	0
6565	335	2297	0
6566	1746	2297	0
6567	1698	2297	0
6568	1688	2297	0
6569	1601	2297	0
6570	1057	2297	0
6571	582	2297	0
6572	956	2297	0
6573	1810	2297	0
6574	1066	2297	0
6575	2476	2297	0
6576	613	2297	0
6577	1250	2297	0
6578	309	2297	0
6579	614	2297	0
6580	1631	2297	0
6581	764	2297	0
6582	1088	2297	0
6583	441	2297	0
6584	34	2297	0
6585	2602	2297	0
6586	2633	2297	0
6587	1209	2297	0
6588	2066	2297	0
6589	2083	2297	0
6590	2198	2297	0
6591	2289	2297	0
6592	1357	2297	0
6593	1593	2297	0
6594	1566	2297	0
6595	1685	2297	0
6596	264	2297	0
6597	2576	2297	0
6598	624	2297	0
6599	656	2297	0
6600	961	2297	0
6601	445	2297	0
6602	196	2297	0
6603	216	2297	0
6604	1347	2297	0
6605	812	2297	0
6606	1001	2297	0
6607	863	2297	0
6608	533	2297	0
6609	2233	2297	0
6610	1319	2297	0
6611	2386	2297	0
6612	705	9	0
6613	764	9	0
6614	2066	9	0
6615	2234	9	0
6616	447	1591	0
6617	594	1591	0
6618	350	1591	0
6619	233	1975	0
6620	943	1975	0
6621	16	1975	0
6622	1148	1975	0
6623	447	1975	0
6624	2443	1975	0
6625	1709	1975	0
6626	281	1975	0
6627	649	1975	0
6628	1587	1975	0
6629	1426	1975	0
6630	445	1975	0
6631	718	1975	0
6632	1045	1975	0
6633	212	1975	0
6634	1534	1975	0
6635	2602	1975	0
6636	958	1975	0
6637	1476	1975	0
6638	386	1975	0
6639	2066	1975	0
6640	1616	1975	0
6641	1319	1975	0
6642	320	1975	0
6643	1539	1975	0
6644	1601	1975	0
6645	1482	1975	0
6646	402	1975	0
6647	902	1975	0
6648	548	1975	0
6649	2155	1975	0
6650	1941	1975	0
6651	2381	1975	0
6652	2733	1975	0
6653	1250	1975	0
6654	34	1975	0
6655	863	1975	0
6656	1698	1975	0
6657	1198	1975	0
6658	2243	1975	0
6659	1685	1975	0
6660	2352	1975	0
6661	1596	1975	0
6662	656	1975	0
6663	2289	1975	0
6664	1697	1975	0
6665	2233	1975	0
6666	496	1975	0
6667	527	1975	0
6668	2092	1975	0
6669	944	1975	0
6670	1719	1975	0
6671	1602	1975	0
6672	456	1975	0
6673	972	1975	0
6674	335	1975	0
6675	2028	1975	0
6676	992	1975	0
6677	1538	1975	0
6678	2524	1975	0
6679	849	1975	0
6680	1067	1975	0
6681	1828	1975	0
6682	1734	1975	0
6683	705	1975	0
6684	2234	1975	0
6685	1347	1975	0
6686	926	1975	0
6687	812	1975	0
6688	1463	1975	0
6689	1069	1975	0
6690	1835	1975	0
6691	1549	1975	0
6692	762	1975	0
6693	2544	1975	0
6694	1590	1975	0
6695	2507	1975	0
6696	2611	1975	0
6697	1409	1975	0
6698	2537	1975	0
6699	2142	1975	0
6700	533	1975	0
6701	1721	1975	0
6702	1562	1975	0
6703	1767	1975	0
6704	1161	1975	0
6705	1741	1975	0
6706	1688	1975	0
6707	2476	1975	0
6708	1708	1975	0
6709	2228	1975	0
6710	1782	1975	0
6711	1715	1975	0
6712	2259	1975	0
6713	1964	1975	0
6714	295	1975	0
6715	1257	1975	0
6716	1359	1975	0
6717	1970	1975	0
6718	33	1975	0
6719	1810	1975	0
6720	905	1975	0
6721	1242	1975	0
6722	2141	1975	0
6723	2652	1975	0
6724	2396	1975	0
6725	697	1975	0
6726	1455	1975	0
6727	2041	2196	0
6728	2544	2196	0
6729	1161	2196	0
6730	1045	2196	0
6731	944	2196	0
6732	2233	2196	0
6733	1697	2196	0
6734	320	2196	0
6735	1037	2196	0
6736	905	2196	0
6737	295	2196	0
6738	1198	2196	0
6739	2662	2196	0
6740	1319	2196	0
6741	2324	2196	0
6742	704	2196	0
6743	1001	2196	0
6744	2259	2196	0
6745	1631	2196	0
6746	1426	2196	0
6747	1715	2196	0
6748	656	2196	0
6749	554	2196	0
6750	349	2196	0
6751	281	2196	0
6752	2664	2196	0
6753	1178	2196	0
6754	1033	2196	0
6755	527	2196	0
6756	2141	2196	0
6757	2704	2196	0
6758	1767	2196	0
6759	995	2196	0
6760	1709	2196	0
6761	1328	2196	0
6762	1964	2196	0
6763	1746	2196	0
6764	2492	2196	0
6765	16	2196	0
6766	2649	2196	0
6767	992	2196	0
6768	1593	2196	0
6769	496	2196	0
6770	2591	2196	0
6771	624	2196	0
6772	165	2196	0
6773	2476	2196	0
6774	613	2196	0
6775	2175	2196	0
6776	1562	2196	0
6777	1601	2196	0
6778	2380	2196	0
6779	1455	2196	0
6780	75	2196	0
6781	2576	2196	0
6782	212	2196	0
6783	1198	736	0
6784	73	736	0
6785	2234	800	0
6786	335	800	0
6787	1721	800	0
6788	1426	800	0
6789	2092	800	0
6790	1141	800	0
6791	1534	800	0
6792	1758	800	0
6793	447	800	0
6794	1057	800	0
6795	52	800	0
6796	582	800	0
6797	613	800	0
6798	1088	800	0
6799	2155	800	0
6800	1632	800	0
6801	458	800	0
6802	196	800	0
6803	2664	800	0
6804	817	800	0
6805	704	800	0
6806	2515	800	0
6807	2198	800	0
6808	1688	800	0
6809	2544	800	0
6810	995	800	0
6811	1250	800	0
6812	1359	800	0
6813	1041	800	0
6814	2083	800	0
6815	1936	800	0
6816	874	800	0
6817	1856	800	0
6818	1319	800	0
6819	1126	800	0
6820	2381	800	0
6821	2380	800	0
6822	2683	800	0
6823	863	800	0
6824	992	800	0
6825	2590	800	0
6826	762	800	0
6827	649	84	0
6828	1126	84	0
6829	919	84	0
6830	1810	84	0
6831	1319	84	0
6832	1448	84	0
6833	1596	84	0
6834	196	84	0
6835	979	84	0
6836	2234	84	0
6837	527	84	0
6838	1148	84	0
6839	1094	84	0
6840	212	84	0
6841	1539	84	0
6842	1257	84	0
6843	2289	84	0
6844	705	84	0
6845	1584	84	0
