	protein_sequence1	protein_sequence2	interaction
5467	1018	958	0
5468	706	958	0
5469	675	958	0
5470	2227	958	0
5471	2667	2186	0
5472	2120	2186	0
5473	1575	2186	0
5474	1703	2669	0
5475	481	2669	0
5476	50	2669	0
5477	2386	2669	0
5478	2228	2669	0
5479	213	2669	0
5480	1239	2669	0
5481	248	2669	0
5482	379	2669	0
5483	1725	2669	0
5484	795	2669	0
5485	1105	2669	0
5486	1018	2669	0
5487	2147	2669	0
5488	237	2669	0
5489	2617	2669	0
5490	1983	2669	0
5491	1020	2669	0
5492	1299	2669	0
5493	2139	2669	0
5494	2354	2669	0
5495	2688	2669	0
5496	773	2669	0
5497	2627	2669	0
5498	1345	2669	0
5499	111	2669	0
5500	1868	2669	0
5501	365	2669	0
5502	1968	2669	0
5503	1251	2669	0
5504	1473	2669	0
5505	1869	2669	0
5506	79	2669	0
5507	2694	2669	0
5508	2120	2669	0
5509	2609	2669	0
5510	225	227	0
5511	1063	227	0
5512	1875	227	0
5513	1299	227	0
5514	1013	227	0
5515	1509	227	0
5516	2663	227	0
5517	914	227	0
5518	2516	227	0
5519	2256	227	0
5520	2426	227	0
5521	114	227	0
5522	1378	227	0
5523	764	227	0
5524	1178	227	0
5525	1353	227	0
5526	311	227	0
5527	993	227	0
5528	1610	227	0
5529	151	227	0
5530	1321	227	0
5531	2285	227	0
5532	974	227	0
5533	2617	227	0
5534	787	227	0
5535	2316	227	0
5536	1653	227	0
5537	132	227	0
5538	2711	227	0
5539	379	227	0
5540	2210	227	0
5541	678	227	0
5542	1511	227	0
5543	815	227	0
5544	2263	227	0
5545	2136	227	0
5546	118	227	0
5547	647	227	0
5548	1795	227	0
5549	2667	227	0
5550	1669	227	0
5551	1944	227	0
5552	1575	227	0
5553	831	227	0
5554	308	227	0
5555	1535	227	0
5556	1675	227	0
5557	1830	227	0
5558	2244	227	0
5559	846	227	0
5560	1151	227	0
5561	471	227	0
5562	1868	227	0
5563	2074	227	0
5564	79	227	0
5565	269	227	0
5566	1564	227	0
5567	634	227	0
5568	2070	227	0
5569	437	227	0
5570	2610	227	0
5571	1731	227	0
5572	2640	227	0
5573	213	227	0
5574	2723	227	0
5575	252	227	0
5576	623	227	0
5577	263	227	0
5578	1241	227	0
5579	2094	227	0
5580	875	227	0
5581	1660	227	0
5582	1624	227	0
5583	742	227	0
5584	2557	227	0
5585	1698	227	0
5586	1366	227	0
5587	1668	227	0
5588	61	227	0
5589	1235	227	0
5590	133	227	0
5591	788	227	0
5592	1621	2592	0
5593	2366	2592	0
5594	406	2592	0
5595	1353	2592	0
5596	133	2592	0
5597	118	2592	0
5598	1178	2592	0
5599	2711	2592	0
5600	590	2592	0
5601	1832	2592	0
5602	1576	2592	0
5603	411	2592	0
5604	796	2592	0
5605	2566	2592	0
5606	1675	2592	0
5607	2208	2592	0
5608	953	2592	0
5609	877	2592	0
5610	2499	2592	0
5611	1983	2490	0
5612	1062	2490	0
5613	1514	2490	0
5614	1307	2490	0
5615	237	2490	0
5616	2317	2490	0
5617	629	2490	0
5618	787	2490	0
5619	1810	1906	0
5620	1040	1906	0
5621	68	1906	0
5622	214	1906	0
5623	486	1906	0
5624	992	1906	0
5625	2177	1906	0
5626	1222	1906	0
5627	83	1906	0
5628	281	1906	0
5629	1232	1906	0
5630	1758	1906	0
5631	2143	1906	0
5632	2322	574	0
5633	2021	1001	0
5634	1013	1001	0
5635	1731	1001	0
5636	1239	1001	0
5637	623	1001	0
5638	2702	1001	0
5639	2610	1001	0
5640	678	1001	0
5641	2366	1001	0
5642	308	1001	0
5643	2391	1001	0
5644	2300	1001	0
5645	2136	1001	0
5646	2310	1001	0
5647	1935	1001	0
5648	372	1001	0
5649	2256	1001	0
5650	2316	1001	0
5651	1514	1001	0
5652	2142	1001	0
5653	1178	1001	0
5654	1624	1001	0
5655	1378	1001	0
5656	348	1001	0
5657	1535	1001	0
5658	1669	1001	0
5659	1312	1001	0
5660	1223	1001	0
5661	1830	1001	0
5662	831	1001	0
5663	269	1001	0
5664	118	1001	0
5665	1525	1001	0
5666	1438	1001	0
5667	1575	1001	0
5668	1153	1001	0
5669	1466	1001	0
5670	1596	1001	0
5671	1652	1001	0
5672	2640	1001	0
5673	953	1001	0
5674	1062	1001	0
5675	1795	1001	0
5676	1473	1001	0
5677	105	1001	0
5678	1867	1001	0
5679	2694	2379	0
5680	816	2379	0
5681	474	2379	0
5682	1767	2379	0
5683	1968	2379	0
5684	1509	2379	0
5685	2275	2379	0
5686	1251	2379	0
5687	700	2379	0
5688	623	2379	0
5689	2285	2379	0
5690	1248	2379	0
5691	2617	2379	0
5692	2147	2379	0
5693	1660	2379	0
5694	118	2379	0
5695	787	2379	0
5696	365	2379	0
5697	1345	2379	0
5698	2255	2379	0
5699	0	2379	0
5700	2256	2379	0
5701	1675	2379	0
5702	1868	2379	0
5703	146	2379	0
5704	575	2379	0
5705	2426	2379	0
5706	263	2379	0
5707	544	2379	0
5708	308	2379	0
5709	372	2379	0
5710	311	2379	0
5711	678	2379	0
5712	1321	2379	0
5713	1063	2379	0
5714	1307	2379	0
5715	1995	2379	0
5716	2016	2379	0
5717	2712	2379	0
5718	2321	2379	0
5719	1331	2379	0
5720	2609	2379	0
5721	1795	2379	0
5722	1440	2379	0
5723	1514	2379	0
5724	2735	2379	0
5725	2516	2379	0
5726	1610	2379	0
5727	629	2379	0
5728	1645	2379	0
5729	2074	2379	0
5730	2499	2379	0
5731	831	2379	0
5732	1624	2379	0
5733	151	2379	0
5734	2179	2379	0
5735	2208	2379	0
5736	1832	2379	0
5737	1596	2379	0
5738	1185	2379	0
5739	841	2379	0
5740	1967	2379	0
5741	2557	2379	0
5742	508	2379	0
5743	325	2379	0
5744	248	2379	0
5745	2244	2379	0
5746	1438	2379	0
5747	237	2379	0
5748	1667	2379	0
5749	2021	2379	0
5750	1652	2379	0
5751	1473	2379	0
5752	46	2379	0
5753	477	2379	0
5754	132	2379	0
5755	381	2379	0
5756	1353	2379	0
5757	2258	2379	0
5758	914	2379	0
5759	815	2379	0
5760	1378	2379	0
5761	669	2379	0
5762	764	2379	0
5763	1875	2379	0
5764	2566	2379	0
5765	1983	2379	0
5766	788	2379	0
5767	875	2379	0
5768	2688	2379	0
5769	1953	2379	0
5770	2723	2379	0
5771	2391	2379	0
5772	1731	2379	0
5773	1223	2379	0
5774	1926	2379	0
5775	111	2379	0
5776	706	2379	0
5777	162	2379	0
5778	6	2379	0
5779	33	2379	0
5780	2061	2379	0
5781	974	2379	0
5782	939	2379	0
5783	76	2379	0
5784	453	2379	0
5785	2470	2379	0
5786	1235	2379	0
5787	2641	2379	0
5788	2142	2379	0
5789	775	2379	0
5790	1548	2379	0
5791	213	2379	0
5792	1564	2379	0
5793	2366	2379	0
5794	2094	2379	0
5795	2316	2379	0
5796	1653	2379	0
5797	1620	2379	0
5798	1489	2379	0
5799	529	2379	0
5800	411	2379	0
5801	406	2379	0
5802	1512	2379	0
5803	692	2379	0
5804	2602	2379	0
5805	2149	2379	0
5806	795	2379	0
5807	590	2379	0
5808	1698	2379	0
5809	1735	2379	0
5810	684	2379	0
5811	379	2379	0
5812	79	2379	0
5813	2627	2379	0
5814	1670	2379	0
5815	50	2379	0
5816	1940	2379	0
5817	1178	2379	0
5818	1869	2379	0
5819	348	2379	0
5820	1575	2379	0
5821	1239	2379	0
5822	393	2379	0
5823	922	2379	0
5824	1483	2379	0
5825	1098	2379	0
5826	2227	2379	0
5827	2031	2379	0
5828	2667	2379	0
5829	2702	2379	0
5830	587	2379	0
5831	2262	2379	0
5832	2554	2379	0
5833	2437	2379	0
5834	2322	2379	0
5835	796	2379	0
5836	1799	2379	0
5837	1668	2379	0
5838	2011	2379	0
5839	2043	2379	0
5840	2136	2650	0
5841	2437	2650	0
5842	1670	2650	0
5843	773	2650	0
5844	815	2650	0
5845	263	2650	0
5846	969	2650	0
5847	1576	2650	0
5848	1548	2650	0
5849	2386	2650	0
5850	1366	2650	0
5851	2694	2650	0
5852	2627	2650	0
5853	2566	2650	0
5854	105	2650	0
5855	1020	2650	0
5856	796	2650	0
5857	742	2650	0
5858	1875	2650	0
5859	1331	2650	0
5860	1013	2650	0
5861	836	2650	0
5862	529	2650	0
5863	641	2650	0
5864	700	2650	0
5865	1868	2650	0
5866	1832	2650	0
5867	869	2650	0
5868	151	2650	0
5869	1535	2650	0
5870	1795	2650	0
5871	2516	2650	0
5872	1967	2650	0
5873	0	2650	0
5874	1299	2650	0
5875	2468	2650	0
5876	46	2650	0
5877	2554	2650	0
5878	2470	2650	0
5879	575	2650	0
5880	1660	2650	0
5881	914	2650	0
5882	2147	2650	0
5883	1489	2650	0
5884	706	2650	0
5885	1473	2650	0
5886	2632	2650	0
5887	2142	2650	0
5888	2711	2650	0
5889	471	2650	0
5890	953	2650	0
5891	411	2650	0
5892	1525	2650	0
5893	993	2650	0
5894	601	2650	0
5895	1509	2650	0
5896	1575	2650	0
5897	2031	2650	0
5898	1216	2650	0
5899	1105	2650	0
5900	1667	2650	0
5901	474	2650	0
5902	1063	2650	0
5903	2602	2650	0
5904	2422	2650	0
5905	2300	2650	0
5906	1867	2650	0
5907	79	2650	0
5908	1564	2650	0
5909	590	2650	0
5910	1935	2650	0
5911	1725	2650	0
5912	2499	2650	0
5913	1926	2650	0
5914	1239	2650	0
5915	1321	2650	0
5916	1241	2650	0
5917	1378	2650	0
5918	788	2650	0
5919	841	2650	0
5920	2391	2650	0
5921	1869	2650	0
5922	1307	2650	0
5923	1652	2650	0
5924	2366	2650	0
5925	634	2650	0
5926	325	2650	0
5927	2043	2650	0
5928	1940	2650	0
5929	2275	2650	0
5930	2557	2650	0
5931	477	2650	0
5932	678	2650	0
5933	2074	2650	0
5934	1596	2650	0
5935	481	2650	0
5936	775	2650	0
5937	2021	2650	0
5938	508	2650	0
5939	1995	2650	0
5940	1153	2650	0
5941	1061	2650	0
5942	637	2650	0
5943	406	2650	0
5944	379	2650	0
5945	348	2650	0
5946	1653	2650	0
5947	1514	2650	0
5948	2735	2650	0
5949	1440	2650	0
5950	2610	2650	0
5951	2316	2650	0
5952	2256	2650	0
5953	2061	2650	0
5954	2641	2650	0
5955	2228	2650	0
5956	1511	2650	0
5957	372	2650	0
5958	764	2650	0
5959	33	2650	0
5960	1735	2650	0
5961	6	2650	0
5962	1124	2650	0
5963	1438	2650	0
5964	1483	2650	0
5965	2425	2650	0
5966	1312	2650	0
5967	922	2650	0
5968	787	2650	0
5969	1185	2650	0
5970	692	2650	0
5971	2321	2650	0
5972	2688	2650	0
5973	2663	2650	0
5974	381	2650	0
5975	311	2650	0
5976	2179	2650	0
5977	2063	2650	0
5978	1968	2650	0
5979	1353	2650	0
5980	1621	2650	0
5981	1269	2650	0
5982	111	2650	0
5983	2208	2650	0
5984	684	2650	0
5985	831	2650	0
5986	237	2650	0
5987	2640	2650	0
5988	1645	2650	0
5989	846	2650	0
5990	1675	2650	0
5991	1062	2650	0
5992	2120	2650	0
5993	61	2650	0
5994	669	2650	0
5995	647	2650	0
5996	1466	2650	0
5997	1185	737	0
5998	411	1699	0
5999	2142	1699	0
6000	2609	1699	0
6001	1241	1699	0
6002	79	1699	0
6003	1652	1699	0
6004	836	1699	0
6005	2256	1699	0
6006	787	1699	0
6007	2566	1699	0
6008	1239	1699	0
6009	1944	1699	0
6010	623	1699	0
6011	2641	1699	0
6012	647	1699	0
6013	50	1699	0
6014	1667	1699	0
6015	2310	1699	0
6016	1645	1699	0
6017	2663	1699	0
6018	2139	1699	0
6019	1620	1699	0
6020	114	1699	0
6021	1321	1699	0
6022	2210	1699	0
6023	1018	1699	0
6024	2425	1699	0
6025	641	1699	0
6026	2437	1699	0
6027	764	1699	0
6028	1020	1699	0
6029	471	1699	0
6030	325	1699	0
6031	248	1699	0
6032	969	1699	0
6033	1062	1699	0
6034	308	1699	0
6035	1621	1699	0
6036	237	1699	0
6037	914	1699	0
6038	601	1699	0
6039	2711	1699	0
6040	1715	1699	0
6041	1483	1699	0
6042	2366	1699	0
6043	1124	1699	0
6044	1795	1699	0
6045	2031	1699	0
6046	1248	1699	0
6047	1438	1699	0
6048	2627	1699	0
6049	76	1699	0
6050	1830	1699	0
6051	2557	1699	0
6052	1610	1699	0
6053	1624	1699	0
6054	1698	1699	0
6055	1660	1699	0
6056	1105	1699	0
6057	1466	1699	0
6058	1269	1699	0
6059	2602	1699	0
6060	1869	1699	0
6061	379	1699	0
6062	1799	1699	0
6063	2300	1699	0
6064	2617	1699	0
6065	1719	1699	0
6066	2426	1699	0
6067	1983	1699	0
6068	2694	1699	0
6069	1978	1699	0
6070	1875	1699	0
6071	2723	1699	0
6072	2011	1699	0
6073	132	1699	0
6074	1312	1699	0
6075	1651	1699	0
6076	2542	1699	0
6077	1473	1699	0
6078	2074	1699	0
6079	2043	1699	0
6080	1576	1699	0
6081	2120	1699	0
6082	1835	1699	0
6083	1669	1699	0
6084	406	1699	0
6085	2730	1699	0
6086	111	1699	0
6087	1153	1699	0
6088	1158	1699	0
6089	1535	1699	0
6090	2149	1699	0
6091	1968	1699	0
6092	544	1699	0
6093	2688	1699	0
6094	796	1699	0
6095	1299	1699	0
6096	773	1699	0
6097	2227	1699	0
6098	1061	1699	0
6099	2640	1699	0
6100	1868	1699	0
6101	1525	1699	0
6102	993	1699	0
6103	2094	1699	0
6104	1235	1699	0
6105	151	1699	0
6106	1668	1699	0
6107	1995	1699	0
6108	6	1699	0
6109	2016	1699	0
6110	875	1699	0
6111	46	1699	0
6112	225	1699	0
6113	61	1699	0
6114	2321	1699	0
6115	0	1699	0
6116	1675	1699	0
6117	634	1699	0
6118	2386	1699	0
6119	252	1699	0
6120	393	1699	0
6121	1953	1699	0
6122	788	1699	0
6123	146	1699	0
6124	133	1699	0
6125	437	1699	0
6126	162	1699	0
6127	1596	1699	0
6128	2702	1699	0
6129	1151	1699	0
6130	2516	1699	0
6131	2393	1699	0
6132	841	1699	0
6133	213	1699	0
6134	1512	1699	0
6135	1967	1699	0
6136	1509	1699	0
6137	816	1699	0
6138	1670	1699	0
6139	1867	1699	0
6140	1940	1699	0
6141	311	1699	0
6142	2391	1699	0
6143	2255	1699	0
6144	2063	1699	0
6145	453	1699	0
6146	2470	1699	0
6147	263	1699	0
6148	1307	1699	0
6149	1013	1699	0
6150	2515	1699	0
6151	775	1699	0
6152	2179	1699	0
6153	1216	1699	0
6154	2613	1699	0
6155	1703	1699	0
6156	974	1699	0
6157	846	1699	0
6158	1575	1699	0
6159	2258	1699	0
6160	2275	1699	0
6161	2070	1699	0
6162	675	1699	0
6163	911	1699	0
6164	2208	1699	0
6165	1098	1699	0
6166	481	1699	0
6167	1653	1699	0
6168	2210	1523	0
6169	1868	1523	0
6170	544	1523	0
6171	1248	1523	0
6172	634	1523	0
6173	684	1523	0
6174	2610	1523	0
6175	2386	1523	0
6176	2031	1523	0
6177	2566	1523	0
6178	1725	1523	0
6179	2663	1523	0
6180	911	1523	0
6181	2147	1523	0
6182	1621	1523	0
6183	795	1523	0
6184	1239	1523	0
6185	1063	1523	0
6186	1440	1523	0
6187	1610	1523	0
6188	325	1523	0
6189	1013	1523	0
6190	629	1523	0
6191	1158	1523	0
6192	1061	1523	0
6193	2723	1523	0
6194	1832	1523	0
6195	2354	1523	0
6196	692	1523	0
6197	993	1523	0
6198	1967	1523	0
6199	575	1523	0
6200	1251	1523	0
6201	1624	1523	0
6202	1940	1523	0
6203	2310	1523	0
6204	678	1523	0
6205	641	1523	0
6206	1185	1523	0
6207	706	1523	0
6208	111	1523	0
6209	1018	1523	0
6210	1660	1523	0
6211	1241	1523	0
6212	2391	1523	0
6213	1645	1523	0
6214	481	1523	0
6215	1514	1523	0
6216	2300	1523	0
6217	2641	1523	0
6218	2613	1523	0
6219	2437	1523	0
6220	1675	1523	0
6221	2712	1523	0
6222	2632	1523	0
6223	1926	1523	0
6224	2063	1523	0
6225	908	1523	0
6226	2730	1523	0
6227	647	1523	0
6228	1735	1523	0
6229	869	1523	0
6230	2244	1523	0
6231	1719	1523	0
6232	2393	1523	0
6233	2468	1523	0
6234	2149	1523	0
6235	969	1523	0
6236	1978	1523	0
6237	453	1523	0
6238	623	1523	0
6239	2183	1523	0
6240	1715	1523	0
6241	1535	1523	0
6242	1703	1523	0
6243	1345	1523	0
6244	1953	1523	0
6245	1098	1523	0
6246	2011	1523	0
6247	269	1523	0
6248	1339	1523	0
6249	1935	1523	0
6250	549	1523	0
6251	114	1523	0
6252	1105	1523	0
6253	877	1523	0
6254	773	1523	0
6255	1473	1523	0
6256	1799	1523	0
6257	1576	1523	0
6258	1331	1523	0
6259	529	1523	0
6260	590	1523	0
6261	2499	1523	0
6262	922	1523	0
6263	381	1523	0
6264	2263	1523	0
6265	311	1523	0
6266	2228	1523	0
6267	1235	1523	0
6268	836	1523	0
6269	846	1523	0
6270	2255	1523	0
6271	875	1523	0
6272	2043	1523	0
6273	133	1523	0
6274	1366	1523	0
6275	2070	1523	0
6276	1299	1523	0
6277	1062	1523	0
6278	1178	1523	0
6279	1968	1523	0
6280	1867	1523	0
6281	1995	1523	0
6282	2667	1523	0
6283	2688	1523	0
6284	50	1523	0
6285	1651	1523	0
6286	406	1523	0
6287	2515	1523	0
6288	308	1523	0
6289	1353	1523	0
6290	2316	1523	0
6291	1830	1523	0
6292	393	1523	0
6293	1668	1523	0
6294	1223	1523	0
6295	225	1523	0
6296	1312	1523	0
6297	2627	1523	0
6298	1669	1523	0
6299	146	1523	0
6300	1983	1523	0
6301	1548	1523	0
6302	1525	1523	0
6303	0	1523	0
6304	213	1523	0
6305	263	1523	0
6306	841	1523	0
6307	2275	1523	0
6308	2425	1523	0
6309	46	1523	0
6310	700	1523	0
6311	2061	1523	0
6312	1153	1523	0
6313	816	1523	0
6314	815	1523	0
6315	2426	1523	0
6316	151	1523	0
6317	1731	1523	0
6318	471	1523	0
6319	1489	1523	0
6320	1216	1523	0
6321	2470	1523	0
6322	2094	1523	0
6323	61	1523	0
6324	248	1523	0
6325	2258	1523	0
6326	796	1523	0
6327	348	1523	0
6328	1151	1523	0
6329	1596	1523	0
6330	775	1523	0
6331	2422	1523	0
6332	2366	1523	0
6333	1620	1523	0
6334	2711	1523	0
6335	1944	1523	0
6336	1652	1523	0
6337	79	1523	0
6338	1511	1523	0
6339	669	1523	0
6340	974	1523	0
6341	2120	1523	0
6342	1483	1523	0
6343	1378	1523	0
6344	764	1523	0
6345	1575	1523	0
6346	675	1523	0
6347	162	1523	0
6348	1269	1523	0
6349	637	1523	0
6350	2016	1523	0
6351	2208	1523	0
6352	33	1523	0
6353	1670	1523	0
6354	1124	1523	0
6355	2617	1523	0
6356	2557	1523	0
6357	118	1523	0
6358	105	1523	0
6359	1321	1523	0
6360	1307	1523	0
6361	1767	1523	0
6362	2285	1523	0
6363	379	1523	0
6364	788	1523	0
6365	2262	1523	0
6366	2694	1523	0
6367	1653	1523	0
6368	914	1523	0
6369	2554	1523	0
6370	2322	1523	0
6371	742	1523	0
6372	2542	1523	0
6373	1667	1523	0
6374	132	1523	0
6375	2179	1523	0
6376	2735	1523	0
6377	939	1523	0
6378	587	1523	0
6379	365	1523	0
6380	508	1523	0
6381	831	1523	0
6382	1564	1523	0
6383	474	1523	0
6384	1795	1523	0
6385	2516	1523	0
6386	2074	1523	0
6387	1512	1523	0
6388	252	1523	0
6389	1835	1523	0
6390	2640	1523	0
6391	76	1523	0
6392	2256	1523	0
6393	787	1523	0
6394	953	1523	0
6395	1698	1523	0
6396	411	1523	0
6397	2321	1523	0
6398	237	1523	0
6399	939	1142	0
6400	2197	1142	0
6401	2384	1142	0
6402	2161	1142	0
6403	713	1142	0
6404	281	1142	0
6405	576	1142	0
6406	1133	1142	0
6407	42	1142	0
6408	867	1142	0
6409	2402	1142	0
6410	1916	1142	0
6411	1309	1142	0
6412	1095	1142	0
6413	819	1142	0
6414	1319	1142	0
6415	914	1142	0
6416	23	1142	0
6417	1947	1142	0
6418	95	1142	0
6419	1071	1142	0
6420	1297	1142	0
6421	2640	1142	0
6422	2152	1142	0
6423	1056	1142	0
6424	628	1142	0
6425	2326	1142	0
6426	1029	1142	0
6427	1532	1142	0
6428	2457	1142	0
6429	2496	1142	0
6430	1953	1142	0
6431	282	1142	0
6432	1746	1142	0
6433	237	1142	0
6434	895	1142	0
6435	2701	1142	0
6436	144	1142	0
6437	207	1142	0
6438	2015	1142	0
6439	2041	1142	0
6440	109	1142	0
6441	453	1142	0
6442	2265	1142	0
6443	2691	1142	0
6444	114	1142	0
6445	2579	1142	0
6446	510	1142	0
6447	1972	1142	0
6448	1573	1142	0
6449	1844	1142	0
6450	178	1142	0
6451	757	1142	0
6452	466	1142	0
6453	2668	1142	0
6454	1442	1142	0
6455	2634	1142	0
6456	2730	1142	0
6457	1480	1142	0
6458	2391	1142	0
6459	1348	1142	0
6460	1615	1142	0
6461	767	1142	0
6462	1110	1142	0
6463	1695	1142	0
6464	422	1142	0
6465	1354	1142	0
6466	464	1142	0
6467	1805	1142	0
6468	967	1142	0
6469	1924	1142	0
6470	2324	1142	0
6471	197	1142	0
6472	2538	1142	0
6473	1274	1142	0
6474	887	1142	0
6475	28	1142	0
6476	793	1142	0
6477	869	1142	0
6478	1235	1142	0
6479	411	1142	0
6480	2479	1142	0
6481	926	1142	0
6482	2708	1142	0
6483	1970	1142	0
6484	1058	1142	0
6485	1428	1142	0
6486	1361	1142	0
6487	663	1142	0
6488	665	1142	0
6489	1026	1142	0
6490	1158	1142	0
6491	1485	1142	0
6492	371	1142	0
6493	835	1142	0
6494	1176	1142	0
6495	1701	1142	0
6496	2195	1142	0
6497	809	1142	0
6498	1683	1142	0
6499	487	1142	0
6500	587	1142	0
6501	1664	1142	0
6502	1735	1142	0
6503	1092	1142	0
6504	497	1142	0
6505	1767	1142	0
6506	1330	1142	0
6507	1633	1142	0
6508	2489	1142	0
6509	816	1142	0
6510	1150	1142	0
6511	580	1142	0
6512	2668	1142	0
6513	1421	1142	0
6514	1808	1142	0
6515	2554	1142	0
6516	1427	1142	0
6517	1317	1142	0
6518	634	1142	0
6519	467	1142	0
6520	1530	2004	0
6521	229	2004	0
6522	860	2004	0
6523	2581	2004	0
6524	85	2004	0
6525	1190	2004	0
6526	2050	2004	0
6527	720	2004	0
6528	888	2004	0
6529	132	2004	0
6530	816	2004	0
6531	1901	2004	0
6532	471	2004	0
6533	1332	2004	0
6534	2457	2004	0
6535	1104	2004	0
6536	1496	2004	0
6537	2491	2004	0
6538	1133	2004	0
6539	166	2004	0
6540	775	2004	0
6541	1832	2004	0
6542	1538	2004	0
6543	1557	2004	0
6544	588	2004	0
6545	1011	2004	0
6546	797	2004	0
6547	802	2004	0
6548	58	2004	0
6549	44	2004	0
6550	2206	2004	0
6551	598	2004	0
6552	1114	2004	0
6553	2268	2004	0
6554	1217	2004	0
6555	2125	2004	0
6556	2295	2004	0
6557	2061	1467	0
6558	2011	1467	0
6559	1935	1467	0
6560	1299	1467	0
6561	1105	1467	0
6562	1620	1467	0
6563	1178	1467	0
6564	2147	1467	0
6565	2074	1467	0
6566	1239	1467	0
6567	1473	1467	0
6568	2366	1467	0
6569	2470	1467	0
6570	544	1467	0
6571	2515	1467	0
6572	1466	1467	0
6573	453	1467	0
6574	2043	1467	0
6575	508	1467	0
6576	2322	1467	0
6577	2120	1467	0
6578	1509	1467	0
6579	1703	1467	0
6580	1670	1467	0
6581	269	1467	0
6582	706	1467	0
6583	2632	1467	0
6584	308	1467	0
6585	2263	1467	0
6586	471	1467	0
6587	1652	1467	0
6588	1596	1467	0
6589	2735	1467	0
6590	993	1467	0
6591	575	1467	0
6592	914	1467	0
6593	311	1467	0
6594	379	1467	0
6595	877	1467	0
6596	1063	1467	0
6597	365	1467	0
6598	2142	1467	0
6599	162	1467	0
6600	133	1467	0
6601	2391	1467	0
6602	146	1467	0
6603	1926	1467	0
6604	775	1467	0
6605	2542	1467	0
6606	742	1467	0
6607	381	1467	0
6608	1548	1467	0
6609	1576	1467	0
6610	1660	1467	0
6611	1098	1467	0
6612	969	747	0
6613	269	747	0
6614	1596	747	0
6615	1944	747	0
6616	2275	533	0
6617	795	533	0
6618	601	533	0
6619	1564	894	0
6620	1624	894	0
6621	2016	894	0
6622	2210	894	0
6623	2275	894	0
6624	2641	894	0
6625	1158	894	0
6626	2183	894	0
6627	692	894	0
6628	1124	894	0
6629	2179	894	0
6630	2391	894	0
6631	481	894	0
6632	634	894	0
6633	684	894	0
6634	2730	894	0
6635	2263	894	0
6636	1251	894	0
6637	33	894	0
6638	1153	894	0
6639	1596	894	0
6640	2228	894	0
6641	1660	894	0
6642	1312	894	0
6643	61	894	0
6644	2470	894	0
6645	1799	894	0
6646	2426	894	0
6647	1514	894	0
6648	846	894	0
6649	0	894	0
6650	700	894	0
6651	151	894	0
6652	1675	894	0
6653	2120	894	0
6654	308	894	0
6655	381	894	0
6656	1473	894	0
6657	953	894	0
6658	1698	894	0
6659	877	894	0
6660	637	894	0
6661	623	894	0
6662	162	894	0
6663	575	894	0
6664	796	894	0
6665	1576	894	0
6666	587	894	0
6667	2712	894	0
6668	2640	894	0
6669	2667	894	0
6670	2610	894	0
6671	1940	894	0
6672	1978	894	0
6673	2516	894	0
6674	2074	894	0
6675	1667	894	0
6676	669	894	0
6677	1610	894	0
6678	2139	894	0
6679	1731	894	0
6680	787	894	0
6681	1832	894	0
6682	2688	894	0
6683	969	894	0
6684	1944	894	0
6685	775	894	0
6686	2310	894	0
6687	2542	894	0
6688	2437	894	0
6689	50	894	0
6690	1620	894	0
6691	1235	894	0
6692	1241	894	0
6693	2566	894	0
6694	1869	894	0
6695	111	894	0
6696	2061	894	0
6697	869	894	0
6698	1248	894	0
6699	1018	894	0
6700	1548	894	0
6701	2255	894	0
6702	875	894	0
6703	325	894	0
6704	2609	894	0
6705	2011	894	0
6706	2366	894	0
6707	508	894	0
6708	263	894	0
6709	1353	894	0
6710	2262	894	0
6711	2149	894	0
6712	1935	894	0
6713	2554	894	0
6714	1151	894	0
6715	1321	894	0
6716	1378	894	0
6717	1983	894	0
6718	1185	894	0
6719	453	894	0
6720	1669	894	0
6721	474	894	0
6722	1307	894	0
6723	1105	894	0
6724	2094	894	0
6725	2499	894	0
6726	1216	894	0
6727	1653	850	0
6728	2566	850	0
6729	2609	850	0
6730	634	850	0
6731	2667	850	0
6732	1576	850	0
6733	796	850	0
6734	1312	850	0
6735	2694	850	0
6736	1669	850	0
6737	1151	850	0
6738	953	850	0
6739	6	850	0
6740	1660	850	0
6741	1366	850	0
6742	1013	850	0
6743	742	850	0
6744	1935	850	0
6745	1670	850	0
6746	2179	850	0
6747	2149	850	0
6748	162	850	0
6749	2321	850	0
6750	477	850	0
6751	2183	850	0
6752	2244	850	0
6753	1438	850	0
6754	1062	850	0
6755	2712	850	0
6756	1307	850	0
6757	2711	850	0
6758	325	850	0
6759	1835	850	0
6760	1158	850	0
6761	1795	850	0
6762	2554	850	0
6763	1239	850	0
6764	1867	850	0
6765	2016	850	0
6766	2663	850	0
6767	669	850	0
6768	311	850	0
6769	587	850	0
6770	348	850	0
6771	2142	850	0
6772	1668	850	0
6773	508	850	0
6774	2322	850	0
6775	1875	850	0
6776	875	850	0
6777	2470	850	0
6778	372	850	0
6779	1216	850	0
6780	2702	850	0
6781	365	850	0
6782	684	850	0
6783	953	792	0
6784	1489	792	0
6785	1944	645	0
6786	2074	645	0
6787	2255	645	0
6788	2179	645	0
6789	2640	645	0
6790	411	645	0
6791	2730	645	0
6792	816	645	0
6793	2275	645	0
6794	544	645	0
6795	1830	645	0
6796	2515	645	0
6797	2322	645	0
6798	706	645	0
6799	0	645	0
6800	1868	645	0
6801	675	645	0
6802	146	645	0
6803	2244	645	0
6804	2613	645	0
6805	1013	645	0
