	protein_sequence1	protein_sequence2	interaction
5552	2442	742	0
5553	2305	742	0
5554	542	742	0
5555	623	742	0
5556	2611	742	0
5557	2244	742	0
5558	1878	742	0
5559	87	742	0
5560	1320	742	0
5561	2629	742	0
5562	158	742	0
5563	1148	742	0
5564	589	742	0
5565	413	742	0
5566	2332	742	0
5567	2581	742	0
5568	2268	742	0
5569	1132	742	0
5570	1467	742	0
5571	509	742	0
5572	1008	742	0
5573	2327	742	0
5574	427	742	0
5575	1422	742	0
5576	855	742	0
5577	428	742	0
5578	1111	742	0
5579	316	742	0
5580	1139	742	0
5581	405	742	0
5582	92	742	0
5583	1849	742	0
5584	1999	742	0
5585	1905	742	0
5586	1002	742	0
5587	2595	742	0
5588	1208	742	0
5589	308	742	0
5590	2693	742	0
5591	859	742	0
5592	1691	1312	0
5593	1544	1312	0
5594	1812	1312	0
5595	1241	1312	0
5596	2693	1312	0
5597	1740	1312	0
5598	376	1312	0
5599	2531	1312	0
5600	1057	1312	0
5601	649	1312	0
5602	939	1312	0
5603	1596	1312	0
5604	2438	1312	0
5605	471	1312	0
5606	2611	1312	0
5607	812	1312	0
5608	1265	1312	0
5609	630	1312	0
5610	1579	1312	0
5611	564	1743	0
5612	1489	1743	0
5613	887	1743	0
5614	2718	1743	0
5615	1272	1743	0
5616	0	1743	0
5617	1996	1743	0
5618	1667	1743	0
5619	2357	423	0
5620	933	423	0
5621	1817	423	0
5622	1694	423	0
5623	1039	423	0
5624	1476	423	0
5625	244	423	0
5626	21	423	0
5627	2098	423	0
5628	2281	423	0
5629	340	423	0
5630	1097	423	0
5631	2218	423	0
5632	1325	97	0
5633	247	1101	0
5634	1718	1101	0
5635	509	1101	0
5636	2667	1101	0
5637	855	1101	0
5638	1279	1101	0
5639	1467	1101	0
5640	1069	1101	0
5641	1544	1101	0
5642	542	1101	0
5643	535	1101	0
5644	1780	1101	0
5645	2530	1101	0
5646	2574	1101	0
5647	385	1101	0
5648	1938	1101	0
5649	634	1101	0
5650	1088	1101	0
5651	887	1101	0
5652	2058	1101	0
5653	376	1101	0
5654	92	1101	0
5655	2267	1101	0
5656	2318	1101	0
5657	623	1101	0
5658	2614	1101	0
5659	1207	1101	0
5660	304	1101	0
5661	2244	1101	0
5662	2305	1101	0
5663	413	1101	0
5664	1740	1101	0
5665	1375	1101	0
5666	2441	1101	0
5667	2442	1101	0
5668	2529	1101	0
5669	1955	1101	0
5670	1242	1101	0
5671	174	1101	0
5672	1008	1101	0
5673	1265	1101	0
5674	1489	1101	0
5675	2645	1101	0
5676	1934	1101	0
5677	2427	1101	0
5678	15	1101	0
5679	2069	1229	0
5680	79	1229	0
5681	824	1229	0
5682	1971	1229	0
5683	570	1229	0
5684	397	1229	0
5685	2120	1229	0
5686	1838	1229	0
5687	2686	1229	0
5688	855	1229	0
5689	1233	1229	0
5690	1944	1229	0
5691	2729	1229	0
5692	1052	1229	0
5693	405	1229	0
5694	1740	1229	0
5695	1667	1229	0
5696	2215	1229	0
5697	996	1229	0
5698	1855	1229	0
5699	2586	1229	0
5700	634	1229	0
5701	2611	1229	0
5702	158	1229	0
5703	2628	1229	0
5704	881	1229	0
5705	2171	1229	0
5706	428	1229	0
5707	620	1229	0
5708	542	1229	0
5709	1938	1229	0
5710	16	1229	0
5711	1069	1229	0
5712	251	1229	0
5713	963	1229	0
5714	2718	1229	0
5715	745	1229	0
5716	1	1229	0
5717	1707	1229	0
5718	2277	1229	0
5719	709	1229	0
5720	2207	1229	0
5721	2645	1229	0
5722	374	1229	0
5723	887	1229	0
5724	2670	1229	0
5725	1355	1229	0
5726	1116	1229	0
5727	1996	1229	0
5728	1507	1229	0
5729	1148	1229	0
5730	1579	1229	0
5731	2305	1229	0
5732	92	1229	0
5733	735	1229	0
5734	638	1229	0
5735	812	1229	0
5736	649	1229	0
5737	1242	1229	0
5738	2085	1229	0
5739	1243	1229	0
5740	1880	1229	0
5741	1999	1229	0
5742	2414	1229	0
5743	1742	1229	0
5744	718	1229	0
5745	1878	1229	0
5746	2441	1229	0
5747	1272	1229	0
5748	1741	1229	0
5749	247	1229	0
5750	174	1229	0
5751	1934	1229	0
5752	2582	1229	0
5753	284	1229	0
5754	12	1229	0
5755	166	1229	0
5756	1241	1229	0
5757	1680	1229	0
5758	25	1229	0
5759	1887	1229	0
5760	2267	1229	0
5761	1443	1229	0
5762	929	1229	0
5763	81	1229	0
5764	471	1229	0
5765	564	1229	0
5766	859	1229	0
5767	1139	1229	0
5768	957	1229	0
5769	2090	1229	0
5770	427	1229	0
5771	535	1229	0
5772	509	1229	0
5773	304	1229	0
5774	199	1229	0
5775	243	1229	0
5776	831	1229	0
5777	1112	1229	0
5778	1881	1229	0
5779	2413	1229	0
5780	995	1229	0
5781	1973	1229	0
5782	1092	1229	0
5783	448	1229	0
5784	50	1229	0
5785	30	1229	0
5786	308	1229	0
5787	1200	1229	0
5788	2058	1229	0
5789	1864	1229	0
5790	61	1229	0
5791	2327	1229	0
5792	2332	1229	0
5793	1544	1229	0
5794	316	1229	0
5795	1088	1229	0
5796	917	1229	0
5797	1249	1229	0
5798	2418	1229	0
5799	2621	1229	0
5800	1596	1229	0
5801	1812	1229	0
5802	1156	1229	0
5803	178	1229	0
5804	641	1229	0
5805	1222	1229	0
5806	2214	1229	0
5807	1057	1229	0
5808	1905	1229	0
5809	375	1229	0
5810	1547	1229	0
5811	1943	1229	0
5812	589	1229	0
5813	731	1229	0
5814	2464	1229	0
5815	583	1229	0
5816	2209	1229	0
5817	376	1229	0
5818	1338	1229	0
5819	2318	1229	0
5820	2442	1229	0
5821	2667	1229	0
5822	2527	1229	0
5823	131	1229	0
5824	1964	1229	0
5825	577	1229	0
5826	2706	1229	0
5827	636	1229	0
5828	84	1229	0
5829	1279	1229	0
5830	211	1229	0
5831	24	1229	0
5832	1763	1229	0
5833	663	1229	0
5834	1325	1229	0
5835	2438	1229	0
5836	678	1229	0
5837	2595	1229	0
5838	2049	1229	0
5839	1194	1229	0
5840	2530	683	0
5841	663	683	0
5842	2464	683	0
5843	866	683	0
5844	1887	683	0
5845	428	683	0
5846	2191	683	0
5847	939	683	0
5848	61	683	0
5849	2223	683	0
5850	1002	683	0
5851	2069	683	0
5852	731	683	0
5853	471	683	0
5854	2427	683	0
5855	1819	683	0
5856	2438	683	0
5857	1849	683	0
5858	81	683	0
5859	709	683	0
5860	1718	683	0
5861	896	683	0
5862	2621	683	0
5863	1300	683	0
5864	2686	683	0
5865	158	683	0
5866	649	683	0
5867	288	683	0
5868	735	683	0
5869	623	683	0
5870	2645	683	0
5871	1355	683	0
5872	1880	683	0
5873	2586	683	0
5874	1609	683	0
5875	2032	683	0
5876	2582	683	0
5877	1763	683	0
5878	30	683	0
5879	881	683	0
5880	405	683	0
5881	25	683	0
5882	1052	683	0
5883	2418	683	0
5884	831	683	0
5885	1934	683	0
5886	2319	683	0
5887	2058	683	0
5888	2531	683	0
5889	2629	683	0
5890	1265	683	0
5891	1596	683	0
5892	1375	683	0
5893	1998	683	0
5894	160	683	0
5895	397	683	0
5896	2442	683	0
5897	636	683	0
5898	1577	683	0
5899	2721	683	0
5900	1741	683	0
5901	824	683	0
5902	963	683	0
5903	641	683	0
5904	167	683	0
5905	1780	683	0
5906	15	683	0
5907	589	683	0
5908	2332	683	0
5909	1057	683	0
5910	385	683	0
5911	1366	683	0
5912	1579	683	0
5913	199	683	0
5914	2667	683	0
5915	251	683	0
5916	1111	683	0
5917	2267	683	0
5918	859	683	0
5919	1243	683	0
5920	535	683	0
5921	1338	683	0
5922	2718	683	0
5923	174	683	0
5924	1544	683	0
5925	2581	683	0
5926	1742	683	0
5927	1194	683	0
5928	2209	683	0
5929	2120	683	0
5930	1999	683	0
5931	284	683	0
5932	1069	683	0
5933	1148	683	0
5934	1242	683	0
5935	1068	683	0
5936	1864	683	0
5937	247	683	0
5938	2414	683	0
5939	745	683	0
5940	2529	683	0
5941	2347	683	0
5942	932	683	0
5943	1812	683	0
5944	1943	683	0
5945	2318	683	0
5946	917	683	0
5947	887	683	0
5948	2670	683	0
5949	374	683	0
5950	1467	683	0
5951	1088	683	0
5952	634	683	0
5953	995	683	0
5954	1200	683	0
5955	1186	683	0
5956	320	683	0
5957	1938	683	0
5958	929	683	0
5959	2413	683	0
5960	375	683	0
5961	1881	683	0
5962	1874	683	0
5963	2441	683	0
5964	1964	683	0
5965	2685	683	0
5966	1207	683	0
5967	131	683	0
5968	1667	683	0
5969	2085	683	0
5970	178	683	0
5971	2277	683	0
5972	957	683	0
5973	281	683	0
5974	166	683	0
5975	16	683	0
5976	638	683	0
5977	429	683	0
5978	570	683	0
5979	1241	683	0
5980	1691	683	0
5981	59	683	0
5982	243	683	0
5983	812	683	0
5984	1547	683	0
5985	2305	683	0
5986	1272	683	0
5987	1008	683	0
5988	1507	683	0
5989	87	683	0
5990	2611	683	0
5991	1489	683	0
5992	893	683	0
5993	1208	683	0
5994	1443	683	0
5995	387	683	0
5996	1955	683	0
5997	2085	2167	0
5998	1596	60	0
5999	2058	60	0
6000	2207	60	0
6001	1111	60	0
6002	589	60	0
6003	174	60	0
6004	896	60	0
6005	634	60	0
6006	1667	60	0
6007	471	60	0
6008	2667	60	0
6009	1699	60	0
6010	855	60	0
6011	1200	60	0
6012	387	60	0
6013	583	60	0
6014	1741	60	0
6015	2574	60	0
6016	1507	60	0
6017	281	60	0
6018	1631	60	0
6019	1249	60	0
6020	691	60	0
6021	251	60	0
6022	2063	60	0
6023	1685	60	0
6024	2685	60	0
6025	1300	60	0
6026	663	60	0
6027	929	60	0
6028	1819	60	0
6029	2629	60	0
6030	1742	60	0
6031	718	60	0
6032	2191	60	0
6033	1489	60	0
6034	542	60	0
6035	1691	60	0
6036	1272	60	0
6037	25	60	0
6038	160	60	0
6039	2531	60	0
6040	132	60	0
6041	1964	60	0
6042	1544	60	0
6043	1874	60	0
6044	2645	60	0
6045	636	60	0
6046	1944	60	0
6047	2441	60	0
6048	731	60	0
6049	448	60	0
6050	2244	60	0
6051	1999	60	0
6052	1116	60	0
6053	92	60	0
6054	1905	60	0
6055	405	60	0
6056	2721	60	0
6057	1955	60	0
6058	59	60	0
6059	641	60	0
6060	1338	60	0
6061	1943	60	0
6062	678	60	0
6063	1780	60	0
6064	2729	60	0
6065	1848	60	0
6066	2171	60	0
6067	564	60	0
6068	2069	60	0
6069	2004	60	0
6070	81	60	0
6071	427	60	0
6072	2049	60	0
6073	12	60	0
6074	1207	60	0
6075	2432	60	0
6076	1438	60	0
6077	1934	60	0
6078	1148	60	0
6079	1194	60	0
6080	939	60	0
6081	893	60	0
6082	1767	60	0
6083	2614	60	0
6084	1812	60	0
6085	2028	60	0
6086	243	60	0
6087	2529	60	0
6088	462	60	0
6089	623	60	0
6090	1222	60	0
6091	570	60	0
6092	620	60	0
6093	957	60	0
6094	2438	60	0
6095	1609	60	0
6096	866	60	0
6097	2706	60	0
6098	2347	60	0
6099	1008	60	0
6100	158	60	0
6101	1375	60	0
6102	1998	60	0
6103	316	60	0
6104	308	60	0
6105	735	60	0
6106	2595	60	0
6107	745	60	0
6108	1881	60	0
6109	1	60	0
6110	1139	60	0
6111	2582	60	0
6112	2079	60	0
6113	1208	60	0
6114	2277	60	0
6115	2586	60	0
6116	2611	60	0
6117	2581	60	0
6118	2223	60	0
6119	1422	60	0
6120	2527	60	0
6121	2090	60	0
6122	859	60	0
6123	2628	60	0
6124	2693	60	0
6125	1132	60	0
6126	1112	60	0
6127	1242	60	0
6128	1279	60	0
6129	1320	60	0
6130	1355	60	0
6131	2703	60	0
6132	1243	60	0
6133	2327	60	0
6134	1156	60	0
6135	1880	60	0
6136	397	60	0
6137	79	60	0
6138	2464	60	0
6139	15	60	0
6140	2209	60	0
6141	16	60	0
6142	535	60	0
6143	1855	60	0
6144	429	60	0
6145	50	60	0
6146	30	60	0
6147	428	60	0
6148	2718	60	0
6149	1718	60	0
6150	143	60	0
6151	1864	60	0
6152	638	60	0
6153	1577	60	0
6154	111	60	0
6155	329	60	0
6156	1973	60	0
6157	87	60	0
6158	2442	60	0
6159	1680	60	0
6160	2120	60	0
6161	2268	60	0
6162	2285	60	0
6163	2295	60	0
6164	812	60	0
6165	577	60	0
6166	1068	60	0
6167	917	60	0
6168	2063	826	0
6169	158	826	0
6170	620	826	0
6171	1944	826	0
6172	2581	826	0
6173	1547	826	0
6174	1467	826	0
6175	2223	826	0
6176	636	826	0
6177	471	826	0
6178	1366	826	0
6179	281	826	0
6180	2295	826	0
6181	1052	826	0
6182	1691	826	0
6183	2214	826	0
6184	2667	826	0
6185	963	826	0
6186	374	826	0
6187	1116	826	0
6188	1742	826	0
6189	1718	826	0
6190	1996	826	0
6191	462	826	0
6192	2347	826	0
6193	427	826	0
6194	649	826	0
6195	1063	826	0
6196	178	826	0
6197	1998	826	0
6198	1880	826	0
6199	881	826	0
6200	1838	826	0
6201	92	826	0
6202	2209	826	0
6203	2574	826	0
6204	1069	826	0
6205	1300	826	0
6206	2085	826	0
6207	831	826	0
6208	243	826	0
6209	1685	826	0
6210	405	826	0
6211	1111	826	0
6212	535	826	0
6213	1507	826	0
6214	1068	826	0
6215	887	826	0
6216	1780	826	0
6217	1200	826	0
6218	111	826	0
6219	663	826	0
6220	2611	826	0
6221	1707	826	0
6222	2319	826	0
6223	199	826	0
6224	429	826	0
6225	876	826	0
6226	2028	826	0
6227	387	826	0
6228	375	826	0
6229	288	826	0
6230	1878	826	0
6231	1848	826	0
6232	2703	826	0
6233	2032	826	0
6234	1222	826	0
6235	2191	826	0
6236	2004	826	0
6237	50	826	0
6238	855	826	0
6239	1815	826	0
6240	132	826	0
6241	623	826	0
6242	329	826	0
6243	996	826	0
6244	2090	826	0
6245	577	826	0
6246	2049	826	0
6247	413	826	0
6248	495	826	0
6249	385	826	0
6250	656	826	0
6251	691	826	0
6252	2721	826	0
6253	630	826	0
6254	866	826	0
6255	1934	826	0
6256	678	826	0
6257	939	826	0
6258	709	826	0
6259	2621	826	0
6260	1057	826	0
6261	1579	826	0
6262	131	826	0
6263	166	826	0
6264	1909	826	0
6265	16	826	0
6266	1186	826	0
6267	308	826	0
6268	896	826	0
6269	87	826	0
6270	1855	826	0
6271	1139	826	0
6272	1194	826	0
6273	2693	826	0
6274	1002	826	0
6275	2268	826	0
6276	1609	826	0
6277	1489	826	0
6278	376	826	0
6279	570	826	0
6280	15	826	0
6281	745	826	0
6282	84	826	0
6283	957	826	0
6284	583	826	0
6285	2432	826	0
6286	1812	826	0
6287	143	826	0
6288	542	826	0
6289	1241	826	0
6290	1088	826	0
6291	2244	826	0
6292	2527	826	0
6293	2595	826	0
6294	304	826	0
6295	2079	826	0
6296	1207	826	0
6297	731	826	0
6298	2614	826	0
6299	2628	826	0
6300	564	826	0
6301	61	826	0
6302	1375	826	0
6303	2586	826	0
6304	2327	826	0
6305	428	826	0
6306	1243	826	0
6307	2120	826	0
6308	2685	826	0
6309	2582	826	0
6310	2686	826	0
6311	995	826	0
6312	2529	826	0
6313	79	826	0
6314	1887	826	0
6315	2171	826	0
6316	735	826	0
6317	509	826	0
6318	2629	826	0
6319	2418	826	0
6320	1577	826	0
6321	30	826	0
6322	316	826	0
6323	1208	826	0
6324	718	826	0
6325	1680	826	0
6326	2438	826	0
6327	2318	826	0
6328	1320	826	0
6329	1242	826	0
6330	1864	826	0
6331	167	826	0
6332	1544	826	0
6333	1249	826	0
6334	2531	826	0
6335	1699	826	0
6336	174	826	0
6337	589	826	0
6338	320	826	0
6339	1443	826	0
6340	1973	826	0
6341	893	826	0
6342	1964	826	0
6343	2267	826	0
6344	929	826	0
6345	2442	826	0
6346	2285	826	0
6347	1112	826	0
6348	59	826	0
6349	932	826	0
6350	1	826	0
6351	812	826	0
6352	2413	826	0
6353	2464	826	0
6354	1874	826	0
6355	2729	826	0
6356	1999	826	0
6357	1740	826	0
6358	2427	826	0
6359	251	826	0
6360	2718	826	0
6361	1971	826	0
6362	1233	826	0
6363	1943	826	0
6364	859	826	0
6365	24	826	0
6366	2069	826	0
6367	917	826	0
6368	25	826	0
6369	1763	826	0
6370	1325	826	0
6371	1849	826	0
6372	1438	826	0
6373	1741	826	0
6374	12	826	0
6375	638	826	0
6376	2670	826	0
6377	1092	826	0
6378	211	826	0
6379	2215	826	0
6380	2414	826	0
6381	2305	826	0
6382	2332	826	0
6383	824	826	0
6384	2645	826	0
6385	1355	826	0
6386	1148	826	0
6387	1156	826	0
6388	1422	826	0
6389	1767	826	0
6390	1008	826	0
6391	448	826	0
6392	634	826	0
6393	1667	826	0
6394	1265	826	0
6395	1905	826	0
6396	1596	826	0
6397	2277	826	0
6398	1272	826	0
6399	1092	2047	0
6400	829	2047	0
6401	314	2047	0
6402	2018	2047	0
6403	66	2047	0
6404	2281	2047	0
6405	1182	2047	0
6406	2008	2047	0
6407	2108	2047	0
6408	644	2047	0
6409	1210	2047	0
6410	75	2047	0
6411	628	2047	0
6412	739	2047	0
6413	765	2047	0
6414	1939	2047	0
6415	25	2047	0
6416	952	2047	0
6417	9	2047	0
6418	2012	2047	0
6419	1342	2047	0
6420	467	2047	0
6421	1008	2047	0
6422	870	2047	0
6423	2501	2047	0
6424	137	2047	0
6425	655	2047	0
6426	2211	2047	0
6427	780	2047	0
6428	484	2047	0
6429	183	2047	0
6430	2090	2047	0
6431	2494	2047	0
6432	1703	2047	0
6433	1272	2047	0
6434	1003	2047	0
6435	749	2047	0
6436	146	2047	0
6437	2608	2047	0
6438	2386	2047	0
6439	773	2047	0
6440	2040	2047	0
6441	50	2047	0
6442	728	2047	0
6443	1155	2047	0
6444	691	2047	0
6445	1444	2047	0
6446	1401	2047	0
6447	2390	2047	0
6448	165	2047	0
6449	1870	2047	0
6450	806	2047	0
6451	1606	2047	0
6452	1103	2047	0
6453	1630	2047	0
6454	1997	2047	0
6455	1697	2047	0
6456	2028	2047	0
6457	498	2047	0
6458	535	2047	0
6459	1928	2047	0
6460	51	2047	0
6461	2294	2047	0
6462	2239	2047	0
6463	755	2047	0
6464	1157	2047	0
6465	1170	2047	0
6466	2488	2047	0
6467	861	2047	0
6468	1472	2047	0
6469	2599	2047	0
6470	1434	2047	0
6471	162	2047	0
6472	1675	2047	0
6473	1123	2047	0
6474	1508	2047	0
6475	1604	2047	0
6476	2164	2047	0
6477	288	2047	0
6478	308	2047	0
6479	1596	2047	0
6480	309	2047	0
6481	621	2047	0
6482	1418	2047	0
6483	727	2047	0
6484	2221	2047	0
6485	2262	2047	0
6486	768	2047	0
6487	1529	2047	0
6488	191	2047	0
6489	250	2047	0
6490	462	2047	0
6491	1341	2047	0
6492	2255	2047	0
6493	2183	2047	0
6494	2710	2047	0
6495	1340	2047	0
6496	2687	2047	0
6497	827	2047	0
6498	2509	2047	0
6499	1563	2047	0
6500	211	2047	0
6501	1735	2047	0
6502	375	2047	0
6503	1678	2047	0
6504	1168	2047	0
6505	1971	2047	0
6506	2518	2047	0
6507	377	2047	0
6508	2092	2047	0
6509	79	2047	0
6510	1854	2047	0
6511	2395	2047	0
6512	1630	2047	0
6513	27	2047	0
6514	1137	2047	0
6515	1763	2047	0
6516	1390	2047	0
6517	260	2047	0
6518	2581	2047	0
6519	2576	2047	0
6520	1898	336	0
6521	1127	336	0
6522	2696	336	0
6523	2660	336	0
6524	2668	336	0
6525	1759	336	0
6526	2394	336	0
6527	2677	336	0
6528	1389	336	0
6529	12	336	0
6530	79	336	0
6531	466	336	0
6532	2629	336	0
6533	1757	336	0
6534	484	336	0
6535	1868	336	0
6536	2632	336	0
6537	2598	336	0
6538	2008	336	0
6539	2674	336	0
6540	1864	336	0
6541	649	336	0
6542	2270	336	0
6543	295	336	0
6544	1907	336	0
6545	1380	336	0
6546	697	336	0
6547	701	336	0
6548	2127	336	0
6549	1247	336	0
6550	1091	336	0
6551	584	336	0
6552	1162	336	0
6553	1359	336	0
6554	1490	336	0
6555	544	336	0
6556	1961	336	0
6557	995	677	0
6558	2049	677	0
6559	385	677	0
6560	1609	677	0
6561	2721	677	0
6562	1249	677	0
6563	376	677	0
6564	1052	677	0
6565	1148	677	0
6566	2667	677	0
6567	1934	677	0
6568	1544	677	0
6569	30	677	0
6570	620	677	0
6571	143	677	0
6572	1955	677	0
6573	50	677	0
6574	1194	677	0
6575	2414	677	0
6576	1325	677	0
6577	893	677	0
6578	397	677	0
6579	329	677	0
6580	2464	677	0
6581	413	677	0
6582	831	677	0
6583	2319	677	0
6584	542	677	0
6585	1909	677	0
6586	2629	677	0
6587	174	677	0
6588	1242	677	0
6589	2670	677	0
6590	1998	677	0
6591	881	677	0
6592	25	677	0
6593	16	677	0
6594	1943	677	0
6595	630	677	0
6596	963	677	0
6597	2215	677	0
6598	2058	677	0
6599	1112	677	0
6600	2693	677	0
6601	535	677	0
6602	2628	677	0
6603	199	677	0
6604	1864	677	0
6605	1438	677	0
6606	1849	677	0
6607	166	677	0
6608	61	677	0
6609	939	677	0
6610	405	677	0
6611	577	677	0
6612	2191	1191	0
6613	413	1191	0
6614	1242	1191	0
6615	1699	1191	0
6616	2120	2475	0
6617	2214	2475	0
6618	160	2475	0
6619	2332	456	0
6620	92	456	0
6621	1	456	0
6622	2063	456	0
6623	2120	456	0
6624	1200	456	0
6625	462	456	0
6626	1815	456	0
6627	178	456	0
6628	1874	456	0
6629	638	456	0
6630	535	456	0
6631	1068	456	0
6632	2581	456	0
6633	1547	456	0
6634	2028	456	0
6635	1909	456	0
6636	1838	456	0
6637	2413	456	0
6638	2529	456	0
6639	1242	456	0
6640	1186	456	0
6641	405	456	0
6642	1207	456	0
6643	1208	456	0
6644	30	456	0
6645	678	456	0
6646	2171	456	0
6647	887	456	0
6648	87	456	0
6649	2586	456	0
6650	2686	456	0
6651	735	456	0
6652	2611	456	0
6653	893	456	0
6654	542	456	0
6655	166	456	0
6656	1934	456	0
6657	1265	456	0
6658	1905	456	0
6659	630	456	0
6660	932	456	0
6661	855	456	0
6662	1112	456	0
6663	881	456	0
6664	2438	456	0
6665	939	456	0
6666	211	456	0
6667	1707	456	0
6668	1008	456	0
6669	84	456	0
6670	1467	456	0
6671	2209	456	0
6672	2004	456	0
6673	1355	456	0
6674	1148	456	0
6675	1741	456	0
6676	1443	456	0
6677	1116	456	0
6678	1631	456	0
6679	509	456	0
6680	1667	456	0
6681	649	456	0
6682	957	456	0
6683	2191	456	0
6684	1699	456	0
6685	1864	456	0
6686	2574	456	0
6687	1438	456	0
6688	663	456	0
6689	583	456	0
6690	1249	456	0
6691	308	456	0
6692	1111	456	0
6693	471	456	0
6694	1338	456	0
6695	243	456	0
6696	995	456	0
6697	288	456	0
6698	1944	456	0
6699	1685	456	0
6700	61	456	0
6701	1855	456	0
6702	1139	456	0
6703	1742	456	0
6704	2207	456	0
6705	2049	456	0
6706	1544	456	0
6707	2414	456	0
6708	428	456	0
6709	1241	456	0
6710	24	456	0
6711	1222	456	0
6712	385	456	0
6713	1763	456	0
6714	1320	456	0
6715	251	456	0
6716	2267	456	0
6717	564	456	0
6718	2085	456	0
6719	50	456	0
6720	2614	456	0
6721	824	456	0
6722	2718	456	0
6723	2721	456	0
6724	316	456	0
6725	1579	456	0
6726	1577	456	0
6727	917	2052	0
6728	471	2052	0
6729	2207	2052	0
6730	2581	2052	0
6731	84	2052	0
6732	939	2052	0
6733	2438	2052	0
6734	1207	2052	0
6735	2069	2052	0
6736	2614	2052	0
6737	1320	2052	0
6738	1265	2052	0
6739	1881	2052	0
6740	405	2052	0
6741	1002	2052	0
6742	1718	2052	0
6743	1849	2052	0
6744	385	2052	0
6745	2464	2052	0
6746	638	2052	0
6747	1222	2052	0
6748	1112	2052	0
6749	2277	2052	0
6750	284	2052	0
6751	1815	2052	0
6752	1878	2052	0
6753	2441	2052	0
6754	1489	2052	0
6755	1707	2052	0
6756	2718	2052	0
6757	2531	2052	0
6758	1742	2052	0
6759	1767	2052	0
6760	462	2052	0
6761	2645	2052	0
6762	1763	2052	0
6763	2667	2052	0
6764	15	2052	0
6765	1	2052	0
6766	281	2052	0
6767	1443	2052	0
6768	16	2052	0
6769	211	2052	0
6770	2318	2052	0
6771	2058	2052	0
6772	2595	2052	0
6773	2414	2052	0
6774	1325	2052	0
6775	81	2052	0
6776	1139	2052	0
6777	30	2052	0
6778	1938	2052	0
6779	1577	2052	0
6780	1279	2052	0
6781	2215	2052	0
6782	1547	2052	0
6783	1265	734	0
6784	2418	734	0
6785	1699	45	0
6786	1148	45	0
6787	1855	45	0
6788	638	45	0
6789	1008	45	0
6790	1596	45	0
6791	2028	45	0
6792	79	45	0
6793	2120	45	0
6794	620	45	0
6795	2244	45	0
6796	143	45	0
6797	1325	45	0
6798	831	45	0
6799	2586	45	0
6800	158	45	0
6801	2285	45	0
6802	2628	45	0
6803	1878	45	0
6804	111	45	0
6805	1718	45	0
6806	2432	45	0
6807	1998	45	0
6808	1544	45	0
6809	471	45	0
6810	1767	45	0
6811	893	45	0
6812	2267	45	0
6813	1069	45	0
6814	2670	45	0
6815	2032	45	0
6816	1740	45	0
6817	59	45	0
6818	405	45	0
6819	570	45	0
6820	735	45	0
6821	1938	45	0
6822	320	45	0
6823	166	45	0
6824	1443	45	0
6825	2079	45	0
6826	1111	45	0
6827	178	603	0
6828	570	603	0
6829	2685	603	0
6830	50	603	0
6831	405	603	0
6832	2223	603	0
6833	855	603	0
6834	2628	603	0
6835	812	603	0
6836	1699	603	0
6837	1707	603	0
6838	2063	603	0
6839	1887	603	0
6840	1547	603	0
6841	1208	603	0
6842	251	603	0
6843	881	603	0
6844	2191	603	0
6845	1996	603	0
6846	2332	603	0
6847	2120	603	0
6848	1355	603	0
6849	1242	603	0
6850	718	603	0
6851	2529	603	0
6852	893	603	0
6853	462	603	0
6854	577	603	0
6855	995	603	0
6856	160	603	0
6857	308	603	0
6858	2347	603	0
6859	824	603	0
6860	2295	603	0
6861	1609	603	0
6862	542	603	0
6863	2582	603	0
6864	1222	603	0
6865	1422	603	0
6866	1849	603	0
6867	1680	603	0
6868	831	603	0
6869	2614	603	0
6870	896	603	0
6871	2670	603	0
6872	1864	603	0
6873	2527	603	0
6874	1685	603	0
6875	166	603	0
6876	427	603	0
6877	15	603	0
6878	1249	603	0
6879	2058	603	0
6880	2277	603	0
6881	2531	603	0
6882	374	603	0
6883	1631	603	0
6884	1881	603	0
6885	1838	603	0
6886	92	603	0
6887	745	603	0
6888	2207	386	0
6889	1438	386	0
6890	649	386	0
6891	2531	386	0
6892	2629	386	0
6893	2214	386	0
6894	2285	386	0
6895	996	386	0
6896	2721	386	0
6897	1596	386	0
6898	387	386	0
6899	939	386	0
6900	2332	386	0
6901	577	386	0
6902	2595	386	0
6903	81	386	0
6904	2244	386	0
6905	2032	386	0
6906	2693	386	0
6907	718	169	0
6908	1148	169	0
6909	638	169	0
6910	1233	169	0
6911	929	169	0
6912	1838	1141	0
6913	316	1141	0
6914	2685	1141	0
6915	1139	1798	0
6916	81	1798	0
6917	1156	1798	0
6918	2214	1798	0
6919	1222	1798	0
6920	61	1798	0
6921	2442	1798	0
6922	1707	1798	0
6923	957	1798	0
6924	1200	1798	0
6925	824	1798	0
6926	50	1798	0
6927	316	1798	0
6928	630	1798	0
6929	1955	1798	0
6930	866	1798	0
6931	2527	1798	0
6932	996	1798	0
6933	160	1798	0
6934	2441	1798	0
6935	963	1798	0
6936	2464	1798	0
6937	1112	1798	0
6938	1609	1402	0
6939	1112	1402	0
6940	929	1402	0
6941	243	1402	0
6942	2207	1402	0
6943	917	1402	0
6944	1243	1402	0
6945	1547	1402	0
6946	405	1402	0
6947	50	1402	0
6948	1088	1402	0
6949	2438	1402	0
6950	2706	1402	0
6951	656	1402	0
6952	2079	1402	0
6953	2090	1402	0
6954	160	1402	0
6955	2244	1402	0
6956	1964	1402	0
